Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2022-02-02,3827.9,3864.0,3800.65,3856.2,3800.65,1984212,7621963889.9,4043.0,2880.0,3841.31,1158079,58.36,EQ
2022-02-03,3851.0,3882.5,3816.05,3824.6,3856.2,1960538,7549182942.05,4043.0,2880.0,3850.57,1242614,63.38,EQ
2022-02-04,3815.3,3824.7,3769.0,3814.9,3824.6,2307366,8777283685.05,4043.0,2880.0,3804.03,1415833,61.36,EQ
2022-02-07,3791.0,3831.8,3756.15,3779.0,3814.9,1919149,7275863610.7,4043.0,2880.0,3791.19,1160277,60.46,EQ
2022-02-08,3791.55,3799.7,3721.0,3743.45,3779.0,2946443,11024097961.5,4043.0,2880.0,3741.49,2092329,71.01,EQ
2022-02-09,3750.0,3777.95,3746.1,3760.55,3743.45,1638721,6164860124.35,4043.0,2880.0,3761.99,1190875,72.67,EQ
2022-02-10,3789.8,3789.8,3758.0,3770.35,3760.55,2112459,7966959377.85,4043.0,2880.0,3771.41,1512559,71.6,EQ
2022-02-11,3752.5,3752.5,3690.0,3694.95,3770.35,3851488,14264552938.2,4043.0,2880.0,3703.65,2684979,69.71,EQ
2022-02-14,3724.0,3793.25,3710.0,3733.75,3694.95,5951745,22318114654.2,4043.0,2880.0,3749.84,3157466,53.05,EQ
2022-02-15,3786.0,3835.0,3748.0,3817.8,3733.75,3931683,14878547124.95,4043.0,2880.0,3784.27,2283223,58.07,EQ
2022-02-16,3844.0,3854.1,3806.0,3813.1,3817.8,3256906,12450874614.35,4043.0,2880.0,3822.91,1989270,61.08,EQ
2022-02-17,3825.0,3835.0,3779.0,3784.2,3813.1,3134372,11900002924.7,4043.0,2880.0,3796.61,2140343,68.29,EQ
2022-02-18,3769.0,3815.95,3757.6,3793.9,3784.2,3688883,13975451807.2,4043.0,2880.0,3788.53,2727483,73.94,EQ
2022-02-21,3810.0,3827.8,3705.55,3719.4,3793.9,7465922,27971335681.4,4043.0,2880.0,3746.53,4843446,64.87,EQ
2022-02-22,3650.0,3667.9,3570.0,3586.4,3719.4,5408531,19453348172.2,4043.0,2880.0,3596.79,3214082,59.43,EQ
2022-02-23,3611.0,3622.9,3555.65,3563.8,3586.4,2426203,8689549721.75,4043.0,2880.0,3581.54,1476108,60.84,EQ
2022-02-24,3474.0,3483.85,3391.1,3401.65,3563.8,5039136,17337349379.3,4043.0,2880.0,3440.54,3127576,62.07,EQ
2022-02-25,3468.0,3530.0,3462.0,3520.75,3401.65,2549723,8945212715.3,4043.0,2880.0,3508.31,1286087,50.44,EQ
2022-02-28,3490.0,3563.75,3455.9,3554.2,3520.75,3288942,11609499907.55,4043.0,2901.8,3529.86,1957822,59.53,EQ
2022-03-02,3552.5,3571.95,3506.0,3546.15,3554.2,2761341,9767303515.95,4043.0,2901.8,3537.16,1608352,58.25,EQ
2022-03-03,3562.85,3578.6,3530.1,3544.4,3546.15,1928039,6850848054.25,4043.0,2901.8,3553.27,1095452,56.82,EQ
2022-03-04,3501.5,3561.2,3487.05,3524.35,3544.4,2370257,8356482128.95,4043.0,2901.8,3525.56,1412782,59.6,EQ
2022-03-07,3450.0,3548.0,3431.55,3484.9,3524.35,3054130,10663373904.35,4043.0,2987.05,3491.46,1842815,60.34,EQ
2022-03-08,3460.0,3609.0,3460.0,3599.95,3484.9,3300992,11787552347.95,4043.0,2987.05,3570.91,1897296,57.48,EQ
2022-03-09,3605.0,3654.0,3597.05,3632.6,3599.95,2719654,9877225026.5,4043.0,2987.05,3631.79,1493364,54.91,EQ
2022-03-10,3684.0,3684.0,3615.0,3620.95,3632.6,2005441,7299662362.8,4043.0,2987.05,3639.93,1143533,57.02,EQ
2022-03-11,3603.25,3639.85,3592.85,3599.15,3620.95,1623423,5869407353.85,4043.0,2987.05,3615.45,997926,61.47,EQ
2022-03-14,3580.0,3648.35,3580.0,3643.0,3599.15,1765688,6392547278.65,4043.0,2987.05,3620.43,947609,53.67,EQ
2022-03-15,3659.0,3659.0,3585.4,3593.9,3643.0,3651133,13245962358.7,4043.0,2987.05,3627.9,2937815,80.46,EQ
2022-03-16,3640.5,3668.0,3616.25,3655.9,3593.9,3090475,11252241518.05,4043.0,2987.05,3640.94,2374997,76.85,EQ
2022-03-17,3696.6,3710.0,3660.3,3672.75,3655.9,3600452,13270520963.0,4043.0,2987.05,3685.79,2281677,63.37,EQ
2022-03-21,3696.0,3713.95,3615.0,3626.7,3672.75,2413831,8811169624.5,4043.0,3004.0,3650.28,1443014,59.78,EQ
2022-03-22,3640.0,3711.0,3625.0,3700.95,3626.7,2907611,10682934318.3,4043.0,3004.0,3674.13,1931906,66.44,EQ
2022-03-23,3708.0,3729.8,3690.0,3712.4,3700.95,1596195,5919042115.35,4043.0,3004.0,3708.22,803477,50.34,EQ
2022-03-24,3700.0,3758.2,3695.0,3749.85,3712.4,1879046,7030133316.7,4043.0,3004.0,3741.33,1248970,66.47,EQ
2022-03-25,3759.9,3779.5,3672.0,3707.45,3749.85,1690133,6281432591.55,4043.0,3004.0,3716.53,951033,56.27,EQ
2022-03-28,3695.0,3713.0,3661.2,3707.7,3707.45,1760990,6497804966.2,4043.0,3004.0,3689.86,878863,49.91,EQ
2022-03-29,3694.75,3722.0,3691.0,3705.35,3707.7,2689063,9968577738.75,4043.0,3004.0,3707.08,1876469,69.78,EQ
2022-03-30,3738.0,3738.0,3706.2,3731.55,3705.35,1583455,5895744278.15,4043.0,3004.0,3723.34,1071594,67.67,EQ
2022-03-31,3740.0,3754.65,3720.2,3739.95,3731.55,2168110,8116163209.35,4043.0,3004.0,3743.43,1597155,73.67,EQ
2022-04-01,3748.0,3763.0,3728.05,3758.75,3739.95,1387014,5197652138.25,4043.0,3004.0,3747.37,897433,64.7,EQ
2022-04-04,3762.0,3780.0,3737.1,3770.35,3758.75,1472994,5548997654.95,4043.0,3004.0,3767.16,919895,62.45,EQ
2022-04-05,3772.0,3835.6,3772.0,3814.8,3770.35,2314947,8826982342.8,4043.0,3004.0,3813.04,1228409,53.06,EQ
2022-04-06,3809.3,3809.3,3731.15,3755.35,3814.8,2051729,7718464770.35,4043.0,3004.0,3761.93,1245604,60.71,EQ
2022-04-07,3745.5,3745.5,3679.0,3684.15,3755.35,2494829,9243973241.15,4043.0,3004.0,3705.25,1814089,72.71,EQ
2022-04-08,3690.0,3705.0,3642.5,3685.65,3684.15,2296773,8446026504.2,4043.0,3004.0,3677.34,1503584,65.47,EQ
2022-04-11,3690.0,3712.35,3656.1,3696.4,3685.65,2291660,8457191677.85,4043.0,3004.0,3690.42,1175930,51.31,EQ
2022-04-12,3683.0,3739.0,3648.35,3691.1,3696.4,4483476,16617340654.7,4043.0,3004.0,3706.35,1662462,37.08,EQ
2022-04-13,3707.0,3709.85,3655.55,3661.95,3691.1,1621672,5957287429.65,4043.0,3004.0,3673.55,871209,53.72,EQ
2022-04-18,3610.0,3610.0,3522.5,3528.05,3661.95,3820792,13559130603.8,4043.0,3004.0,3548.77,2676562,70.05,EQ
2022-04-19,3550.0,3563.55,3439.15,3471.9,3528.05,3170014,11122129456.75,4043.0,3004.0,3508.54,2190202,69.09,EQ
2022-04-20,3500.0,3569.15,3480.0,3556.8,3471.9,2640370,9364702419.1,4043.0,3004.0,3546.74,1703183,64.51,EQ
2022-04-21,3580.0,3644.0,3567.4,3628.65,3556.8,2280996,8255439639.1,4043.0,3004.0,3619.23,1468817,64.39,EQ
2022-04-22,3581.1,3617.0,3571.5,3612.55,3628.65,1581465,5696536818.6,4043.0,3004.0,3602.06,992489,62.76,EQ
2022-04-25,3558.0,3584.0,3533.1,3548.2,3612.55,1960694,6975753255.7,4043.0,3004.0,3557.8,1249532,63.73,EQ
2022-04-26,3575.15,3587.9,3518.15,3546.3,3548.2,1943469,6900626735.65,4043.0,3004.0,3550.67,1223001,62.93,EQ
2022-04-27,3546.0,3568.45,3506.3,3561.2,3546.3,1727648,6116579202.75,4043.0,3004.0,3540.41,1068875,61.87,EQ
2022-04-28,3588.0,3604.4,3538.05,3584.3,3561.2,1703660,6088933925.5,4043.0,3004.0,3574.03,1117294,65.58,EQ
2022-04-29,3597.0,3623.25,3536.85,3546.7,3584.3,2051115,7336393454.55,4043.0,3004.0,3576.78,1349216,65.78,EQ
2022-05-02,3519.9,3547.95,3492.75,3542.4,3546.7,1324161,4662247237.85,4043.0,3004.0,3520.91,837858,63.27,EQ
2022-05-04,3538.5,3545.45,3465.3,3479.75,3542.4,2305825,8096556485.0,4043.0,3004.0,3511.35,1533599,66.51,EQ
2022-05-05,3512.1,3533.0,3485.35,3513.4,3479.75,1612262,5660812779.4,4043.0,3004.0,3511.1,994905,61.71,EQ
2022-05-06,3459.0,3474.5,3424.5,3432.6,3513.4,2010812,6926321262.7,4043.0,3004.0,3444.54,1157843,57.58,EQ
2022-05-09,3398.0,3456.0,3346.85,3445.1,3432.6,2481830,8465389113.2,4043.0,3036.0,3410.95,1520203,61.25,EQ
2022-05-10,3434.0,3464.8,3422.0,3438.75,3445.1,1622685,5595800071.9,4043.0,3036.0,3448.48,1116707,68.82,EQ
2022-05-11,3435.0,3448.45,3382.15,3412.0,3438.75,1841769,6283511939.4,4043.0,3036.0,3411.67,1066170,57.89,EQ
2022-05-12,3378.0,3449.7,3350.1,3408.65,3412.0,2807195,9589106457.9,4043.0,3036.0,3415.9,1630791,58.09,EQ
2022-05-13,3435.0,3439.9,3382.15,3414.9,3408.65,2187823,7460096134.45,4043.0,3036.0,3409.83,1326058,60.61,EQ
2022-05-16,3415.0,3430.0,3366.6,3376.8,3414.9,1195813,4064578939.8,4043.0,3036.0,3399.01,698049,58.37,EQ
2022-05-17,3370.0,3467.0,3350.4,3451.6,3376.8,1754076,5982349029.05,4043.0,3036.0,3410.54,1022602,58.3,EQ
2022-05-18,3465.0,3495.0,3443.05,3448.8,3451.6,1866781,6473331671.2,4043.0,3036.0,3467.64,1166592,62.49,EQ
2022-05-19,3397.0,3405.0,3230.0,3261.95,3448.8,4642963,15323179100.3,4043.0,3036.0,3300.3,2952123,63.58,EQ
2022-05-20,3310.0,3313.9,3270.05,3293.0,3261.95,3065125,10087497473.5,4043.0,3036.0,3291.06,1971441,64.32,EQ
2022-05-23,3304.8,3338.9,3267.0,3321.75,3293.0,2293690,7593529392.3,4043.0,3072.0,3310.62,1387824,60.51,EQ
2022-05-24,3315.15,3324.85,3275.6,3288.0,3321.75,1711510,5640372449.0,4043.0,3072.0,3295.55,1040626,60.8,EQ
2022-05-25,3292.85,3292.85,3154.05,3167.65,3288.0,3548046,11337725211.9,4043.0,3072.0,3195.48,2233846,62.96,EQ
2022-05-26,3191.0,3241.5,3180.55,3226.95,3167.65,2813186,9012456721.45,4043.0,3072.0,3203.65,1819586,64.68,EQ
2022-05-27,3253.2,3278.9,3229.2,3261.3,3226.95,3103153,10099703415.15,4043.0,3072.0,3254.66,2076287,66.91,EQ
2022-05-30,3297.0,3386.6,3286.35,3375.25,3261.3,2094624,7031980224.75,4043.0,3115.0,3357.16,1253589,59.85,EQ
2022-05-31,3354.15,3383.4,3325.0,3364.35,3375.25,4840965,16273981442.25,4043.0,3115.0,3361.72,3642745,75.25,EQ
2022-06-01,3388.0,3388.0,3340.05,3355.2,3364.35,1493835,5021809191.8,4043.0,3115.0,3361.69,989283,66.22,EQ
2022-06-02,3355.0,3432.0,3346.3,3423.0,3355.2,2657939,9054131663.7,4043.0,3115.0,3406.45,1563997,58.84,EQ
2022-06-03,3459.4,3477.3,3431.2,3440.15,3423.0,1913622,6624247294.0,4043.0,3115.0,3461.63,1116753,58.36,EQ
2022-06-06,3418.0,3453.0,3377.15,3430.95,3440.15,1084210,3705944242.6,4043.0,3132.4,3418.11,538450,49.66,EQ
2022-06-07,3401.05,3418.85,3356.0,3362.7,3430.95,2308256,7790697239.05,4043.0,3132.4,3375.14,1498669,64.93,EQ
2022-06-08,3380.15,3413.95,3346.5,3404.15,3362.7,2185707,7389860340.55,4043.0,3132.4,3380.99,1330224,60.86,EQ
2022-06-09,3385.0,3437.0,3353.1,3427.1,3404.15,1279197,4358469058.0,4043.0,3132.4,3407.19,696532,54.45,EQ
2022-06-10,3382.0,3393.0,3352.0,3359.9,3427.1,1527582,5146399355.65,4043.0,3132.4,3368.98,993710,65.05,EQ
2022-06-13,3290.0,3293.0,3192.45,3219.6,3359.9,3030921,9797812416.85,4043.0,3132.4,3232.62,2138257,70.55,EQ
2022-06-14,3190.0,3238.9,3174.7,3210.55,3219.6,2611493,8401363540.45,4043.0,3132.4,3217.07,1741127,66.67,EQ
2022-06-15,3218.5,3234.0,3201.0,3206.3,3210.55,1404536,4517400463.55,4043.0,3132.4,3216.29,825277,58.76,EQ
2022-06-16,3240.0,3244.85,3133.05,3142.0,3206.3,2032028,6469922975.25,4043.0,3132.4,3183.97,1207357,59.42,EQ
2022-06-17,3092.0,3118.75,3023.85,3088.9,3142.0,5240434,16091675326.95,4043.0,3023.85,3070.68,2845988,54.31,EQ
2022-06-20,3094.0,3138.75,3069.0,3112.4,3088.9,1502769,4670409474.1,4043.0,3023.85,3107.87,640878,42.65,EQ
2022-06-21,3130.0,3237.75,3125.4,3211.95,3112.4,2964461,9486098258.85,4043.0,3023.85,3199.94,1747330,58.94,EQ
2022-06-22,3199.9,3250.55,3183.0,3222.95,3211.95,3336315,10744867621.7,4043.0,3023.85,3220.58,2075091,62.2,EQ
2022-06-23,3222.95,3318.0,3222.95,3308.8,3222.95,3692578,12106470991.25,4043.0,3023.85,3278.6,2472506,66.96,EQ
2022-06-24,3339.0,3345.0,3277.5,3293.1,3308.8,2132118,7038903961.45,4043.0,3023.85,3301.37,1204459,56.49,EQ
2022-06-27,3350.0,3362.9,3306.5,3314.7,3293.1,2037686,6789735530.1,4043.0,3023.85,3332.08,1223301,60.03,EQ
2022-06-28,3307.0,3330.0,3272.6,3318.15,3314.7,1400046,4624422760.5,4043.0,3023.85,3303.05,763205,54.51,EQ
2022-06-29,3271.0,3333.0,3271.0,3290.5,3318.15,2133994,7054630628.2,4043.0,3023.85,3305.83,1270605,59.54,EQ
2022-06-30,3272.0,3310.9,3255.0,3267.1,3290.5,2719603,8912636836.55,4043.0,3023.85,3277.18,1691349,62.19,EQ
2022-07-01,3260.0,3333.0,3252.05,3315.1,3267.1,1502879,4930350507.75,4043.0,3023.85,3280.6,940958,62.61,EQ
2022-07-04,3312.0,3317.95,3225.05,3235.05,3315.1,2622535,8531914981.1,4043.0,3023.85,3253.31,1700576,64.84,EQ
2022-07-05,3255.0,3272.0,3206.95,3216.3,3235.05,2170627,7037266407.55,4043.0,3023.85,3242.04,1260668,58.08,EQ
2022-07-06,3218.5,3268.5,3202.25,3260.75,3216.3,2182144,7072998934.05,4043.0,3023.85,3241.31,1290203,59.13,EQ
2022-07-07,3271.0,3319.4,3265.05,3287.85,3260.75,1989921,6561634408.95,4043.0,3023.85,3297.43,1059067,53.22,EQ
2022-07-08,3300.0,3305.0,3250.0,3265.45,3287.85,2136916,7001326022.15,4043.0,3023.85,3276.37,1169844,54.74,EQ
2022-07-11,3206.15,3225.0,3106.0,3113.8,3265.45,6974600,21827698062.7,4043.0,3023.85,3129.6,3636712,52.14,EQ
2022-07-12,3114.9,3136.2,3080.25,3084.7,3113.8,3734815,11605153006.95,4043.0,3023.85,3107.29,2079781,55.69,EQ
2022-07-13,3104.0,3110.0,3035.0,3038.75,3084.7,3863530,11830187593.45,4043.0,3023.85,3062.02,2508061,64.92,EQ
2022-07-14,3056.0,3057.0,2967.0,2998.75,3038.75,4764908,14321341706.55,4043.0,2967.0,3005.59,2817124,59.12,EQ
2022-07-15,3018.55,3028.9,2953.0,2994.6,2998.75,4574806,13676285883.25,4043.0,2953.0,2989.48,2862510,62.57,EQ
2022-07-18,3023.0,3076.95,3014.3,3063.5,2994.6,3202795,9782050619.95,4043.0,2953.0,3054.22,1699159,53.05,EQ
2022-07-19,3030.05,3078.95,3030.05,3074.25,3063.5,1865074,5716058996.4,4043.0,2953.0,3064.79,989715,53.07,EQ
2022-07-20,3107.8,3171.95,3098.05,3164.8,3074.25,3402251,10693565035.15,4043.0,2953.0,3143.09,2098351,61.68,EQ
2022-07-21,3167.0,3184.0,3144.05,3177.3,3164.8,2420640,7674387202.5,4043.0,2953.0,3170.4,1285640,53.11,EQ
2022-07-22,3185.0,3197.0,3143.5,3171.0,3177.3,2075886,6573218210.8,4043.0,2953.0,3166.46,1190020,57.33,EQ
2022-07-25,3165.0,3186.45,3149.1,3166.75,3171.0,1797504,5691923031.8,4043.0,2953.0,3166.57,1068651,59.45,EQ
2022-07-26,3164.7,3168.9,3096.5,3115.9,3166.75,2639367,8243104172.25,4043.0,2953.0,3123.14,1592860,60.35,EQ
2022-07-27,3115.0,3194.1,3110.0,3188.85,3115.9,1389808,4389301769.2,4043.0,2953.0,3158.21,763038,54.9,EQ
2022-07-28,3216.0,3264.0,3201.65,3260.5,3188.85,2106333,6828945291.1,4043.0,2953.0,3242.1,1021359,48.49,EQ
2022-07-29,3290.0,3317.3,3275.0,3301.9,3260.5,2430257,8011473474.95,4043.0,2953.0,3296.55,1424468,58.61,EQ
2022-08-01,3327.0,3327.0,3271.0,3298.8,3301.9,1306913,4308478419.3,4043.0,2953.0,3296.68,692180,52.96,EQ
2022-08-02,3290.0,3312.9,3271.65,3291.8,3298.8,1269114,4174984483.8,4043.0,2953.0,3289.68,656936,51.76,EQ
2022-08-03,3280.0,3349.0,3277.05,3339.5,3291.8,2895824,9618626910.4,4043.0,2953.0,3321.55,1538246,53.12,EQ
2022-08-04,3350.0,3387.9,3307.35,3354.95,3339.5,2150567,7204319593.95,4043.0,2953.0,3349.96,1027973,47.8,EQ
2022-08-05,3361.2,3377.0,3355.0,3365.05,3354.95,1106933,3725084734.5,4043.0,2953.0,3365.23,628702,56.8,EQ
2022-08-08,3365.0,3378.9,3336.0,3374.45,3365.05,1068836,3595004758.3,4043.0,2953.0,3363.48,674222,63.08,EQ
2022-08-10,3385.0,3385.0,3335.0,3354.25,3374.45,1878359,6292520966.9,4043.0,2953.0,3350.01,1337988,71.23,EQ
2022-08-11,3400.0,3428.7,3375.05,3422.5,3354.25,1449248,4946406504.85,4043.0,2953.0,3413.08,776232,53.56,EQ
2022-08-12,3419.0,3419.0,3381.25,3401.55,3422.5,1472354,5003036073.45,4043.0,2953.0,3397.98,922101,62.63,EQ
2022-08-16,3411.0,3414.85,3387.5,3392.7,3401.55,839942,2854442797.65,4043.0,2953.0,3398.38,475910,56.66,EQ
2022-08-17,3385.1,3417.95,3371.1,3401.1,3392.7,1622326,5519350289.2,4043.0,2953.0,3402.12,941635,58.04,EQ
2022-08-18,3390.0,3392.0,3362.0,3381.25,3401.1,1430659,4828722795.6,4043.0,2953.0,3375.17,903095,63.12,EQ
2022-08-19,3387.0,3421.5,3371.25,3385.75,3381.25,1398410,4746031534.2,4043.0,2953.0,3393.88,703549,50.31,EQ
2022-08-22,3365.0,3384.1,3347.4,3354.55,3385.75,1536532,5167628743.6,4043.0,2953.0,3363.18,1105238,71.93,EQ
2022-08-23,3319.95,3341.9,3270.0,3284.6,3354.55,1849256,6098625602.1,4043.0,2953.0,3297.88,1011973,54.72,EQ
2022-08-24,3292.0,3308.0,3250.2,3255.35,3284.6,1691923,5518743574.25,4043.0,2953.0,3261.82,995741,58.85,EQ
2022-08-25,3276.0,3278.15,3214.75,3218.2,3255.35,1946930,6308445527.35,4043.0,2953.0,3240.2,1217432,62.53,EQ
2022-08-26,3234.3,3257.0,3216.8,3222.2,3218.2,1457962,4720129748.6,4043.0,2953.0,3237.48,840396,57.64,EQ
2022-08-29,3125.0,3142.7,3081.0,3132.55,3222.2,2539173,7928396114.25,4043.0,2953.0,3122.43,1546883,60.92,EQ
2022-08-30,3155.0,3226.5,3142.1,3211.15,3132.55,3431525,10952979383.2,4043.0,2953.0,3191.87,2145710,62.53,EQ
2022-09-01,3190.0,3190.0,3121.0,3131.7,3211.15,3546935,11132600019.55,4043.0,2953.0,3138.65,2222198,62.65,EQ
2022-09-02,3163.0,3163.0,3120.3,3130.4,3131.7,2052900,6438622874.7,4043.0,2953.0,3136.35,1283634,62.53,EQ
2022-09-05,3123.65,3147.95,3112.25,3133.4,3130.4,2147912,6734130929.55,4043.0,2953.0,3135.2,1483879,69.08,EQ
2022-09-06,3135.5,3140.85,3106.35,3127.05,3133.4,1936453,6048310102.4,4043.0,2953.0,3123.4,1251306,64.62,EQ
2022-09-07,3102.0,3161.9,3102.0,3149.6,3127.05,1291534,4049333272.55,4043.0,2953.0,3135.29,555995,43.05,EQ
2022-09-08,3170.0,3183.5,3160.1,3169.65,3149.6,1346113,4266640131.55,4043.0,2953.0,3169.6,795911,59.13,EQ
2022-09-09,3195.0,3233.5,3168.5,3217.65,3169.65,1561185,4997828185.6,4043.0,2953.0,3201.3,728411,46.66,EQ
2022-09-12,3239.9,3269.8,3225.0,3242.95,3217.65,1785928,5807179274.5,4043.0,2953.0,3251.63,979563,54.85,EQ
2022-09-13,3263.45,3263.45,3225.0,3229.35,3242.95,1972678,6385743761.1,4043.0,2953.0,3237.09,1409613,71.46,EQ
2022-09-14,3135.0,3141.4,3113.8,3120.4,3229.35,5090269,15906935573.95,4043.0,2953.0,3124.97,2993544,58.81,EQ
2022-09-15,3130.0,3137.75,3100.0,3104.35,3120.4,2138023,6652758362.25,4043.0,2953.0,3111.64,1330626,62.24,EQ
2022-09-16,3076.0,3094.35,3000.0,3008.7,3104.35,5322221,16111401562.7,4043.0,2953.0,3027.2,3527573,66.28,EQ
2022-09-19,3036.0,3042.0,2987.8,3028.8,3008.7,2072220,6267402983.35,4043.0,2953.0,3024.49,1163039,56.13,EQ
2022-09-20,3050.0,3079.95,3030.0,3040.3,3028.8,1544295,4724964009.65,4043.0,2953.0,3059.63,818645,53.01,EQ
2022-09-21,3028.0,3041.4,2998.15,3001.2,3040.3,2253818,6787559960.1,4043.0,2953.0,3011.58,1590408,70.57,EQ
2022-09-22,2990.0,3029.95,2979.3,3007.4,3001.2,2017983,6075562180.05,4043.0,2953.0,3010.71,1200581,59.49,EQ
2022-09-23,3004.0,3022.5,2979.0,2982.05,3007.4,2652374,7960014548.9,4043.0,2953.0,3001.09,1650283,62.22,EQ
2022-09-26,2959.85,3025.85,2926.1,2994.4,2982.05,2925489,8711383905.8,4043.0,2926.1,2977.75,1748393,59.76,EQ
2022-09-27,3009.4,3025.0,2976.0,3017.45,2994.4,2227447,6694221179.95,4043.0,2926.1,3005.33,1369166,61.47,EQ
2022-09-28,2980.0,3049.95,2980.0,3035.65,3017.45,2739767,8298067346.75,4043.0,2926.1,3028.75,1836022,67.01,EQ
2022-09-29,3054.0,3055.85,2990.0,2997.3,3035.65,2493902,7504729874.7,4043.0,2926.1,3009.23,1617742,64.87,EQ
2022-09-30,2990.85,3019.7,2950.1,3004.55,2997.3,2817353,8404726255.55,4043.0,2926.1,2983.2,1650781,58.59,EQ
2022-10-03,2995.0,3020.7,2974.0,2984.95,3004.55,1763331,5280709075.05,4043.0,2926.1,2994.74,1030275,58.43,EQ
2022-10-04,3029.95,3098.0,3023.0,3091.15,2984.95,2145875,6594168772.85,4043.0,2926.1,3072.95,1076883,50.18,EQ
2022-10-06,3111.0,3124.0,3092.45,3101.95,3091.15,1790816,5564164291.95,4043.0,2926.1,3107.06,1104816,61.69,EQ
2022-10-07,3097.4,3105.0,3058.1,3064.9,3101.95,1939879,5964085468.65,4043.0,2926.1,3074.46,1170494,60.34,EQ
2022-10-10,3010.0,3127.0,3005.0,3118.55,3064.9,3064063,9479526762.85,4043.0,2926.1,3093.78,1184324,38.65,EQ
2022-10-11,3100.0,3145.0,3053.35,3069.55,3118.55,4730645,14633572937.3,4043.0,2926.1,3093.36,1381250,29.2,EQ
2022-10-12,3084.9,3109.9,3062.05,3100.75,3069.55,1665247,5152468426.6,4043.0,2926.1,3094.12,723677,43.46,EQ
2022-10-13,3100.75,3110.0,3052.35,3103.3,3100.75,2054781,6333960811.45,4043.0,2926.1,3082.55,1129490,54.97,EQ
2022-10-14,3145.0,3150.0,3071.0,3099.15,3103.3,2245977,6999611483.4,4043.0,2926.1,3116.51,1086310,48.37,EQ
2022-10-17,3072.65,3128.4,3071.45,3111.75,3099.15,1517005,4713487675.95,4043.0,2926.1,3107.1,809347,53.35,EQ
2022-10-18,3150.0,3155.35,3128.55,3144.7,3111.75,1793722,5637773526.75,4043.0,2926.1,3143.06,1137170,63.4,EQ
2022-10-19,3159.0,3159.0,3112.0,3121.85,3144.7,1194289,3736938204.0,4043.0,2926.1,3129.01,640341,53.62,EQ
