Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-02-10,3520.0,3542.35,3508.15,3537.55,3540.85,1187821,4193101279.6,3854.1,2926.1,3530.08,832143,70.06,EQ
2023-02-13,3549.0,3549.0,3473.4,3482.4,3537.55,1087939,3800742542.7,3854.1,2926.1,3493.53,568311,52.24,EQ
2023-02-14,3505.0,3524.85,3495.0,3500.1,3482.4,1579818,5548005902.75,3854.1,2926.1,3511.8,944222,59.77,EQ
2023-02-15,3487.0,3526.0,3460.15,3520.65,3500.1,1429449,4997503619.8,3854.1,2926.1,3496.1,894097,62.55,EQ
2023-02-16,3527.2,3575.0,3527.0,3558.05,3520.65,1618931,5762816021.75,3854.1,2926.1,3559.64,1027584,63.47,EQ
2023-02-17,3526.15,3538.9,3490.0,3501.15,3558.05,1061369,3730623740.0,3854.1,2926.1,3514.92,621928,58.6,EQ
2023-02-20,3502.0,3522.0,3475.05,3487.3,3501.15,1296082,4527127582.25,3835.6,2926.1,3492.93,834881,64.42,EQ
2023-02-21,3494.0,3508.9,3444.75,3451.0,3487.3,1139541,3957687705.45,3835.6,2926.1,3473.05,713436,62.61,EQ
2023-02-22,3414.95,3447.0,3395.0,3401.55,3451.0,1218430,4162858172.0,3835.6,2926.1,3416.58,742649,60.95,EQ
2023-02-23,3421.0,3452.4,3408.0,3413.8,3401.55,1441570,4942464245.25,3835.6,2926.1,3428.53,873671,60.61,EQ
2023-02-24,3422.5,3433.95,3382.3,3400.45,3413.8,977592,3334525092.15,3835.6,2926.1,3410.96,633081,64.76,EQ
2023-02-27,3390.0,3390.0,3316.0,3331.85,3400.45,1128022,3763860179.9,3835.6,2926.1,3336.69,599470,53.14,EQ
2023-02-28,3328.5,3392.0,3299.9,3312.85,3331.85,4116217,13686879251.55,3835.6,2926.1,3325.11,2546257,61.86,EQ
2023-03-01,3323.0,3389.0,3315.0,3385.7,3312.85,1669307,5621465689.9,3835.6,2926.1,3367.54,1064394,63.76,EQ
2023-03-02,3361.0,3369.9,3318.0,3321.45,3385.7,1556538,5184899943.55,3835.6,2926.1,3331.05,1005537,64.6,EQ
2023-03-03,3354.0,3358.0,3331.1,3342.15,3321.45,1043190,3489822005.55,3835.6,2926.1,3345.34,655070,62.79,EQ
2023-03-06,3361.9,3404.95,3359.0,3371.85,3342.15,1334132,4511650997.55,3835.6,2926.1,3381.71,853015,63.94,EQ
2023-03-08,3364.0,3396.0,3330.85,3390.4,3371.85,1844590,6215892592.95,3835.6,2926.1,3369.8,1130190,61.27,EQ
2023-03-09,3385.0,3385.0,3330.85,3336.85,3390.4,1648500,5529757339.95,3835.6,2926.1,3354.42,1176457,71.37,EQ
2023-03-10,3312.9,3337.25,3290.0,3331.0,3336.85,1024404,3399583381.8,3835.6,2926.1,3318.6,569022,55.55,EQ
2023-03-13,3333.0,3369.8,3272.0,3281.95,3331.0,1901233,6298947595.45,3835.6,2926.1,3313.09,1182851,62.21,EQ
2023-03-14,3280.0,3304.4,3209.4,3214.95,3281.95,2670334,8665116216.45,3835.6,2926.1,3244.96,1970563,73.79,EQ
2023-03-15,3250.0,3260.35,3192.0,3198.9,3214.95,1780522,5743851297.0,3835.6,2926.1,3225.94,1150169,64.6,EQ
2023-03-16,3208.0,3219.8,3172.0,3185.0,3198.9,1901060,6071480261.75,3835.6,2926.1,3193.73,1312156,69.02,EQ
2023-03-17,3150.5,3221.4,3144.0,3179.3,3185.0,6739966,21425539933.4,3835.6,2926.1,3178.88,4079785,60.53,EQ
2023-03-20,3169.65,3169.65,3095.05,3143.3,3179.3,2289468,7155478256.1,3835.6,2926.1,3125.39,1291027,56.39,EQ
2023-03-21,3143.3,3156.75,3097.45,3106.1,3143.3,1815297,5659909677.9,3835.6,2926.1,3117.9,1178606,64.93,EQ
2023-03-22,3130.05,3143.5,3106.1,3130.8,3106.1,1123939,3511607192.25,3835.6,2926.1,3124.38,573055,50.99,EQ
2023-03-23,3114.9,3146.35,3101.0,3124.65,3130.8,1372218,4292796106.4,3835.6,2926.1,3128.36,798575,58.2,EQ
2023-03-24,3148.9,3170.0,3106.0,3120.5,3124.65,1329577,4180707274.55,3835.6,2926.1,3144.39,626741,47.14,EQ
2023-03-27,3135.0,3152.75,3106.0,3122.3,3120.5,1524217,4776889691.9,3835.6,2926.1,3134.0,773815,50.77,EQ
2023-03-28,3127.0,3149.55,3110.15,3115.9,3122.3,1303530,4080026205.95,3835.6,2926.1,3129.98,626155,48.04,EQ
2023-03-29,3129.0,3150.0,3104.1,3138.9,3115.9,1740616,5440031709.6,3835.6,2926.1,3125.35,1120513,64.37,EQ
2023-03-31,3189.95,3213.0,3152.0,3205.9,3138.9,2382581,7599029056.2,3835.6,2926.1,3189.41,1537937,64.55,EQ
2023-04-03,3224.95,3224.95,3173.75,3200.0,3205.9,1521830,4856698008.65,3835.6,2926.1,3191.35,1039303,68.29,EQ
2023-04-05,3185.5,3264.35,3185.5,3239.8,3200.0,2655065,8604670873.15,3835.6,2926.1,3240.85,1352855,50.95,EQ
2023-04-06,3225.0,3257.35,3215.0,3220.7,3239.8,1703464,5500806837.65,3835.6,2926.1,3229.19,849892,49.89,EQ
2023-04-10,3220.0,3272.0,3215.0,3263.4,3220.7,2203187,7163363204.95,3739.0,2926.1,3251.36,593622,26.94,EQ
2023-04-11,3264.0,3272.95,3192.15,3213.8,3263.4,2348779,7572201705.65,3739.0,2926.1,3223.89,1329657,56.61,EQ
2023-04-12,3227.95,3260.95,3199.0,3241.65,3213.8,2417727,7815384018.7,3739.0,2926.1,3232.53,1146031,47.4,EQ
2023-04-13,3210.0,3230.0,3180.0,3188.85,3241.65,4174070,13330566471.8,3739.0,2926.1,3193.66,1661868,39.81,EQ
2023-04-17,3134.1,3163.4,3070.25,3139.5,3188.85,5505048,17127231513.3,3644.0,2926.1,3111.19,3433199,62.36,EQ
2023-04-18,3154.95,3156.85,3110.6,3130.75,3139.5,2617302,8185866833.9,3644.0,2926.1,3127.6,1835935,70.15,EQ
2023-04-19,3130.75,3140.0,3071.5,3089.6,3130.75,3298034,10219387105.8,3644.0,2926.1,3098.63,1360505,41.25,EQ
2023-04-20,3090.0,3113.0,3078.0,3104.8,3089.6,2419999,7488105309.45,3644.0,2926.1,3094.26,1039675,42.96,EQ
2023-04-21,3110.0,3164.45,3100.8,3160.85,3104.8,1929184,6049023043.65,3644.0,2926.1,3135.53,1143524,59.28,EQ
2023-04-24,3151.1,3180.95,3126.15,3174.8,3160.85,1640676,5171132958.3,3623.25,2926.1,3151.83,1072692,65.38,EQ
2023-04-25,3183.0,3191.2,3147.5,3176.0,3174.8,2024090,6429959859.0,3623.25,2926.1,3176.72,1337301,66.07,EQ
2023-04-26,3181.0,3208.4,3181.0,3198.15,3176.0,2000029,6396014873.5,3623.25,2926.1,3197.96,1183102,59.15,EQ
2023-04-27,3185.0,3199.2,3170.65,3187.95,3198.15,2434446,7748559406.65,3623.25,2926.1,3182.88,1417950,58.25,EQ
2023-04-28,3200.4,3227.25,3196.25,3219.25,3187.95,2931312,9418688035.6,3623.25,2926.1,3213.13,1931718,65.9,EQ
2023-05-02,3235.0,3235.0,3210.0,3219.4,3219.25,2321159,7479433934.75,3575.0,2926.1,3222.28,1565884,67.46,EQ
2023-05-03,3216.0,3216.0,3173.15,3179.9,3219.4,2468285,7860949808.85,3575.0,2926.1,3184.78,1763171,71.43,EQ
2023-05-04,3180.15,3224.45,3178.0,3220.7,3179.9,1953253,6270328109.65,3575.0,2926.1,3210.2,865756,44.32,EQ
2023-05-05,3220.0,3244.0,3210.05,3230.7,3220.7,1710027,5517280324.15,3575.0,2926.1,3226.43,868139,50.77,EQ
2023-05-08,3245.0,3254.85,3231.3,3250.6,3230.7,928235,3012519753.35,3575.0,2926.1,3245.43,557326,60.04,EQ
2023-05-09,3252.6,3298.0,3246.0,3283.25,3250.6,1107375,3618799710.35,3575.0,2926.1,3267.91,725239,65.49,EQ
2023-05-10,3290.0,3306.5,3266.05,3286.8,3283.25,1559987,5127237024.2,3575.0,2926.1,3286.72,638390,40.92,EQ
2023-05-11,3309.0,3309.7,3272.0,3282.15,3286.8,1719623,5663054332.75,3575.0,2926.1,3293.2,543763,31.62,EQ
2023-05-12,3279.15,3290.0,3260.0,3274.3,3282.15,1027479,3364070116.35,3575.0,2926.1,3274.1,607680,59.14,EQ
2023-05-15,3284.0,3292.0,3248.35,3255.05,3274.3,1150390,3764661351.0,3575.0,2926.1,3272.51,702154,61.04,EQ
2023-05-16,3256.2,3285.0,3250.45,3258.15,3255.05,986306,3221871014.75,3575.0,2926.1,3266.6,635424,64.42,EQ
2023-05-17,3255.95,3280.0,3198.25,3208.7,3258.15,1588815,5110882505.4,3575.0,2926.1,3216.79,1027065,64.64,EQ
2023-05-18,3225.95,3228.95,3195.0,3199.85,3208.7,1369364,4387053720.55,3575.0,2926.1,3203.72,772031,56.38,EQ
2023-05-19,3210.0,3234.5,3203.05,3222.85,3199.85,1152449,3710796199.45,3575.0,2926.1,3219.92,670808,58.21,EQ
2023-05-22,3230.0,3308.45,3217.05,3298.7,3222.85,1333243,4363457756.4,3575.0,2926.1,3272.82,749287,56.2,EQ
2023-05-23,3306.0,3327.95,3290.1,3297.05,3298.7,1687418,5585748304.9,3575.0,2926.1,3310.23,1191550,70.61,EQ
2023-05-24,3276.0,3317.2,3276.0,3303.35,3297.05,1016555,3357504888.1,3575.0,2926.1,3302.83,707192,69.57,EQ
2023-05-25,3294.0,3306.0,3267.1,3293.5,3303.35,1374917,4519633216.35,3575.0,2926.1,3287.2,642540,46.73,EQ
2023-05-26,3293.5,3338.65,3291.0,3328.9,3293.5,1791115,5930331787.45,3575.0,2926.1,3310.97,1275664,71.22,EQ
2023-05-29,3360.8,3372.0,3312.0,3320.35,3328.9,1210372,4035020143.5,3575.0,2926.1,3333.7,710296,58.68,EQ
2023-05-30,3315.0,3326.95,3301.35,3316.2,3320.35,1344224,4451739910.3,3575.0,2926.1,3311.75,928751,69.09,EQ
2023-05-31,3309.0,3327.7,3265.15,3289.5,3316.2,5815424,19156282297.4,3575.0,2926.1,3294.05,4724406,81.24,EQ
2023-06-01,3314.0,3340.0,3297.5,3324.0,3289.5,1177314,3915200315.1,3575.0,2926.1,3325.54,703106,59.72,EQ
2023-06-02,3326.25,3335.9,3297.45,3305.6,3324.0,2030661,6722879743.5,3575.0,2926.1,3310.69,1491358,73.44,EQ
2023-06-05,3315.0,3327.0,3285.05,3288.9,3305.6,1861468,6145482702.9,3575.0,2926.1,3301.42,1423821,76.49,EQ
2023-06-06,3280.0,3288.85,3220.6,3232.3,3288.9,2022849,6545633590.6,3575.0,2926.1,3235.85,1196281,59.14,EQ
2023-06-07,3253.0,3278.85,3241.0,3274.9,3232.3,1567196,5110939240.45,3575.0,2926.1,3261.2,908370,57.96,EQ
2023-06-08,3261.0,3270.0,3233.0,3236.45,3274.9,1759366,5711613268.75,3575.0,2926.1,3246.4,1190503,67.67,EQ
2023-06-09,3245.0,3250.0,3205.35,3209.3,3236.45,1775689,5716388482.0,3575.0,2926.1,3219.25,1286294,72.44,EQ
2023-06-12,3215.0,3254.4,3211.0,3246.9,3209.3,2324605,7527561262.2,3575.0,2926.1,3238.21,1586137,68.23,EQ
2023-06-13,3260.0,3265.0,3239.0,3243.7,3246.9,1371928,4458273417.9,3575.0,2926.1,3249.64,925622,67.47,EQ
2023-06-14,3243.7,3255.85,3225.85,3251.05,3243.7,1658544,5381890991.7,3575.0,2926.1,3244.95,1090597,65.76,EQ
2023-06-15,3245.3,3247.45,3210.0,3216.3,3251.05,2273810,7334785641.4,3575.0,2926.1,3225.77,1340142,58.94,EQ
2023-06-16,3197.0,3199.4,3156.0,3174.9,3216.3,4156189,13199071871.5,3575.0,2926.1,3175.76,2870473,69.07,EQ
2023-06-19,3190.0,3214.9,3175.0,3210.4,3174.9,1468186,4690130908.9,3575.0,2926.1,3194.51,960753,65.44,EQ
2023-06-20,3214.0,3232.5,3201.05,3227.7,3210.4,1528452,4919876426.1,3575.0,2926.1,3218.86,1107358,72.45,EQ
2023-06-21,3250.0,3261.4,3223.95,3258.2,3227.7,1645987,5345359097.25,3575.0,2926.1,3247.51,1159778,70.46,EQ
2023-06-22,3260.0,3267.65,3230.1,3238.5,3258.2,1529603,4965444088.75,3575.0,2926.1,3246.23,862059,56.36,EQ
2023-06-23,3237.3,3249.4,3209.15,3216.35,3238.5,1119505,3606176034.7,3575.0,2926.1,3221.22,722267,64.52,EQ
2023-06-26,3205.0,3213.9,3173.0,3189.65,3216.35,1978803,6311173590.25,3575.0,2926.1,3189.39,1418808,71.7,EQ
2023-06-27,3202.0,3209.65,3182.3,3197.35,3189.65,863542,2758515355.75,3575.0,2926.1,3194.42,482048,55.82,EQ
2023-06-28,3208.0,3230.95,3193.4,3215.45,3197.35,1575872,5067755614.75,3575.0,2926.1,3215.84,1031195,65.44,EQ
2023-06-30,3220.0,3310.0,3214.1,3302.25,3215.45,2672406,8766501093.15,3575.0,2926.1,3280.38,1683039,62.98,EQ
2023-07-03,3314.3,3318.8,3268.75,3272.3,3302.25,1687264,5544970019.55,3575.0,2926.1,3286.37,1112511,65.94,EQ
2023-07-04,3290.0,3315.0,3277.3,3308.85,3272.3,1656681,5464337453.05,3575.0,2926.1,3298.36,965070,58.25,EQ
2023-07-05,3320.0,3329.0,3305.0,3319.95,3308.85,1453008,4821906492.95,3575.0,2926.1,3318.57,857588,59.02,EQ
2023-07-06,3306.55,3328.45,3302.0,3322.9,3319.95,1848238,6125814363.75,3575.0,2926.1,3314.41,942979,51.02,EQ
2023-07-07,3302.0,3356.9,3302.0,3329.25,3322.9,1789326,5965881074.45,3575.0,2926.1,3334.15,822068,45.94,EQ
2023-07-10,3324.75,3324.75,3265.2,3271.95,3329.25,1407431,4621463700.65,3575.0,2926.1,3283.62,785441,55.81,EQ
2023-07-11,3295.0,3295.0,3260.8,3272.4,3271.95,1110172,3638501368.95,3575.0,2926.1,3277.42,613854,55.29,EQ
2023-07-12,3280.95,3289.15,3250.1,3259.9,3272.4,1515240,4949416309.1,3575.0,2926.1,3266.42,885374,58.43,EQ
2023-07-13,3284.0,3367.45,3272.75,3340.55,3259.9,4585146,15309671101.45,3575.0,2926.1,3338.97,2061479,44.96,EQ
2023-07-14,3365.0,3524.85,3352.0,3514.65,3340.55,6306101,21714518276.5,3575.0,2926.1,3443.41,3428771,54.37,EQ
2023-07-17,3510.0,3549.9,3477.05,3491.7,3514.65,2743228,9636496606.9,3575.0,2926.1,3512.83,1110810,40.49,EQ
2023-07-18,3476.0,3524.0,3465.0,3496.85,3491.7,2600090,9091781942.5,3575.0,2926.1,3496.72,1550758,59.64,EQ
2023-07-19,3500.0,3516.85,3445.65,3470.05,3496.85,2405370,8361286032.75,3575.0,2926.1,3476.09,1563755,65.01,EQ
2023-07-20,3453.1,3478.9,3436.05,3463.3,3470.05,1715404,5923659535.2,3575.0,2926.1,3453.22,924750,53.91,EQ
2023-07-21,3404.05,3434.9,3359.05,3368.3,3463.3,3770223,12804501433.35,3575.0,2926.1,3396.22,2365927,62.75,EQ
2023-07-24,3381.0,3413.45,3372.1,3394.75,3368.3,1680132,5708798867.65,3575.0,2926.1,3397.83,1129015,67.2,EQ
2023-07-25,3397.5,3406.8,3380.2,3399.15,3394.75,1272980,4323895800.15,3575.0,2926.1,3396.67,900644,70.75,EQ
2023-07-26,3400.35,3420.85,3385.0,3388.3,3399.15,1066803,3627035565.2,3575.0,2926.1,3399.91,615587,57.7,EQ
2023-07-27,3394.95,3411.65,3385.05,3396.9,3388.3,1701769,5777660069.25,3575.0,2926.1,3395.09,1242876,73.03,EQ
2023-07-28,3385.0,3393.7,3331.0,3355.4,3396.9,2599831,8716557269.3,3575.0,2926.1,3352.74,1887794,72.61,EQ
2023-07-31,3364.4,3426.65,3360.9,3421.45,3355.4,2743678,9347645416.85,3575.0,2926.1,3406.98,1933444,70.47,EQ
2023-08-01,3415.0,3460.0,3415.0,3452.05,3421.45,1956167,6736474356.4,3575.0,2926.1,3443.71,1245505,63.67,EQ
2023-08-02,3434.95,3446.4,3413.6,3440.65,3452.05,1914899,6578428884.55,3575.0,2926.1,3435.39,1398129,73.01,EQ
2023-08-03,3420.0,3433.25,3368.0,3399.95,3440.65,2026351,6885230549.2,3575.0,2926.1,3397.85,1253208,61.85,EQ
2023-08-04,3401.25,3471.0,3401.25,3443.55,3399.95,2248493,7746518305.9,3575.0,2926.1,3445.2,1434557,63.8,EQ
2023-08-07,3453.95,3488.0,3441.25,3484.05,3443.55,1853889,6428512875.3,3575.0,2926.1,3467.58,1289089,69.53,EQ
2023-08-08,3484.05,3489.95,3456.6,3470.6,3484.05,1634225,5672169905.3,3575.0,2926.1,3470.86,1271634,77.81,EQ
2023-08-09,3464.9,3467.0,3425.05,3462.5,3470.6,1794589,6189641425.5,3575.0,2926.1,3449.06,1305254,72.73,EQ
2023-08-10,3450.0,3464.9,3430.05,3442.1,3462.5,1096701,3774918908.55,3575.0,2926.1,3442.07,612492,55.85,EQ
2023-08-11,3438.1,3466.65,3414.0,3448.8,3442.1,1679974,5786738907.2,3575.0,2926.1,3444.54,1051850,62.61,EQ
2023-08-14,3440.7,3455.0,3411.0,3449.85,3448.8,1190425,4088141282.4,3575.0,2926.1,3434.19,697765,58.61,EQ
2023-08-16,3450.0,3466.0,3435.2,3458.4,3449.85,1328445,4587215413.45,3575.0,2926.1,3453.07,898417,67.63,EQ
2023-08-17,3455.0,3460.8,3413.2,3435.75,3458.4,1843241,6332040272.5,3575.0,2926.1,3435.28,1172604,63.62,EQ
2023-08-18,3410.0,3410.0,3356.5,3367.1,3435.75,2526749,8524793143.1,3575.0,2926.1,3373.82,1424519,56.38,EQ
2023-08-21,3375.0,3409.75,3372.0,3401.65,3367.1,1375579,4672710451.45,3575.0,2926.1,3396.9,948914,68.98,EQ
2023-08-22,3400.0,3411.0,3365.05,3382.15,3401.65,1222012,4129742131.95,3575.0,2926.1,3379.46,765907,62.68,EQ
2023-08-23,3388.0,3402.0,3376.0,3398.25,3382.15,1330046,4512393621.55,3575.0,2926.1,3392.66,846626,63.65,EQ
2023-08-24,3408.0,3413.05,3378.1,3387.75,3398.25,1152881,3911601781.55,3575.0,2926.1,3392.89,703679,61.04,EQ
2023-08-25,3375.0,3385.8,3350.25,3381.3,3387.75,1158046,3904744950.05,3575.0,2926.1,3371.84,741009,63.99,EQ
2023-08-28,3394.0,3394.0,3360.1,3375.55,3381.3,1037485,3500663941.25,3575.0,2926.1,3374.18,718921,69.29,EQ
2023-08-29,3381.05,3389.55,3365.0,3376.15,3375.55,944517,3188333020.15,3575.0,2926.1,3375.62,642831,68.06,EQ
2023-08-30,3398.0,3408.1,3383.05,3390.95,3376.15,1188200,4037149090.8,3575.0,2926.1,3397.7,818723,68.9,EQ
2023-08-31,3401.0,3417.4,3343.65,3356.8,3390.95,3417652,11514468309.55,3575.0,2926.1,3369.12,2421119,70.84,EQ
2023-09-01,3366.0,3389.0,3356.8,3379.2,3356.8,1277950,4319372822.65,3575.0,2926.1,3379.92,872552,68.28,EQ
2023-09-04,3378.0,3432.85,3370.05,3418.5,3379.2,1828332,6225711646.35,3575.0,2926.1,3405.13,1230246,67.29,EQ
2023-09-05,3420.0,3447.0,3405.15,3429.35,3418.5,1501842,5151924571.65,3575.0,2926.1,3430.4,922625,61.43,EQ
2023-09-06,3434.0,3443.9,3398.1,3429.9,3429.35,1314818,4502511185.6,3575.0,2926.1,3424.44,841418,64.0,EQ
2023-09-07,3430.8,3460.0,3422.3,3455.25,3429.9,1885092,6492039521.45,3575.0,2926.1,3443.88,842814,44.71,EQ
2023-09-08,3455.25,3465.0,3435.05,3441.9,3455.25,1518917,5235563741.25,3575.0,2926.1,3446.91,970792,63.91,EQ
2023-09-11,3462.0,3485.7,3445.0,3480.65,3441.9,1783604,6192269892.25,3575.0,2926.1,3471.77,1246670,69.9,EQ
2023-09-12,3492.0,3589.9,3483.0,3580.8,3480.65,4476016,15891401853.45,3589.9,2926.1,3550.35,2546536,56.89,EQ
2023-09-13,3571.1,3588.85,3545.0,3567.85,3580.8,1754929,6261806697.4,3589.9,2926.1,3568.13,1031177,58.76,EQ
2023-09-14,3570.05,3597.7,3545.6,3560.05,3567.85,2604721,9281527868.2,3597.7,2926.1,3563.35,1162755,44.64,EQ
2023-09-15,3567.85,3607.35,3562.45,3598.3,3560.05,2952897,10606611878.75,3607.35,2926.1,3591.93,1749955,59.26,EQ
2023-09-18,3580.05,3619.3,3575.25,3606.15,3598.3,1395753,5031835082.65,3619.3,2926.1,3605.1,1005563,72.04,EQ
2023-09-20,3580.0,3625.0,3580.0,3606.05,3606.15,1649396,5957855338.4,3625.0,2926.1,3612.14,976624,59.21,EQ
2023-09-21,3588.55,3605.0,3528.0,3585.3,3606.05,2004073,7134447228.5,3625.0,2926.1,3559.97,892038,44.51,EQ
2023-09-22,3584.0,3633.75,3565.05,3603.65,3585.3,1989083,7170827508.35,3633.75,2926.1,3605.09,1063284,53.46,EQ
2023-09-25,3602.5,3620.0,3558.65,3577.15,3603.65,1238778,4434448253.85,3633.75,2926.1,3579.7,847701,68.43,EQ
2023-09-26,3567.6,3594.95,3536.0,3585.7,3577.15,1726062,6147386173.95,3633.75,2926.1,3561.51,1220758,70.73,EQ
2023-09-27,3590.0,3614.0,3555.7,3589.3,3585.7,1541134,5528296992.85,3633.75,2926.1,3587.16,991891,64.36,EQ
2023-09-28,3600.0,3602.8,3527.35,3536.75,3589.3,1755753,6247135882.45,3633.75,2926.1,3558.09,775346,44.16,EQ
2023-09-29,3537.2,3568.45,3505.55,3528.6,3536.75,2243791,7936167438.85,3633.75,2926.1,3536.95,1282164,57.14,EQ
2023-10-03,3534.2,3534.2,3480.1,3513.85,3528.6,1948148,6834465531.05,3633.75,2974.0,3508.19,1188071,60.98,EQ
2023-10-04,3486.3,3548.0,3477.3,3537.75,3513.85,1788138,6267337422.0,3633.75,2974.0,3504.95,1115764,62.4,EQ
2023-10-05,3554.0,3624.0,3551.2,3589.35,3537.75,2990768,10735300327.6,3633.75,2974.0,3589.48,1344658,44.96,EQ
2023-10-06,3591.0,3634.95,3575.05,3621.4,3589.35,2075691,7485547134.95,3634.95,2974.0,3606.29,1217280,58.64,EQ
2023-10-09,3645.05,3679.0,3631.0,3638.35,3621.4,4233074,15462357801.5,3679.0,3005.0,3652.75,2313193,54.65,EQ
2023-10-10,3640.05,3648.0,3601.35,3628.9,3638.35,1848148,6697511578.25,3679.0,3005.0,3623.9,898605,48.62,EQ
2023-10-11,3650.0,3650.0,3605.0,3609.9,3628.9,2426417,8797500442.75,3679.0,3005.0,3625.72,1477594,60.9,EQ
2023-10-12,3575.0,3588.65,3538.1,3542.55,3609.9,4241281,15079440683.5,3679.0,3005.0,3555.4,2149379,50.68,EQ
