Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2004-09-24,1029.1,1040.0,1026.0,1028.8,1030.25,1010401,1044692914.85,1198.7,958.55,1033.94,218183,21.59,EQ
2004-09-27,1027.5,1032.5,1015.0,1020.75,1028.8,1028689,1051767928.75,1198.7,958.55,1022.44,299518,29.12,EQ
2004-09-28,1016.0,1027.4,1012.5,1015.55,1020.75,792427,808924865.05,1198.7,958.55,1020.82,205152,25.89,EQ
2004-09-29,1019.25,1033.0,1016.15,1031.0,1015.55,1467147,1503253816.95,1198.7,958.55,1024.61,504626,34.4,EQ
2004-09-30,1035.6,1040.9,1020.65,1027.1,1031.0,1565179,1616397417.75,1198.7,958.55,1032.72,585075,37.38,EQ
2004-10-01,1029.0,1056.45,1026.35,1047.7,1027.1,1371111,1430861573.8,1198.7,958.55,1043.58,502221,36.63,EQ
2004-10-04,1057.0,1081.0,1054.45,1076.5,1047.7,1891228,2027186073.7,1198.7,958.55,1071.89,790442,41.8,EQ
2004-10-05,1080.3,1089.0,1075.5,1080.7,1076.5,1792661,1942248091.45,1198.7,958.55,1083.44,532812,29.72,EQ
2004-10-06,1081.0,1102.8,1075.05,1081.6,1080.7,2208833,2407813364.9,1198.7,958.55,1090.08,701623,31.76,EQ
2004-10-07,1083.0,1100.0,1083.0,1097.1,1081.6,1260016,1377437281.85,1198.7,958.55,1093.19,403582,32.03,EQ
2004-10-08,1098.0,1111.0,1095.0,1098.05,1097.1,1069865,1180319204.55,1198.7,958.55,1103.24,308783,28.86,EQ
2004-10-09,1099.9,1103.85,1094.25,1100.65,1098.05,258539,284338312.6,1198.7,958.55,1099.79,89081,34.46,EQ
2004-10-11,1100.0,1111.5,1085.0,1089.3,1100.65,1166507,1282016129.55,1198.7,958.55,1099.02,459319,39.38,EQ
2004-10-12,1110.0,1115.0,1077.65,1084.45,1089.3,1950064,2132121371.9,1198.7,958.55,1093.36,520867,26.71,EQ
2004-10-14,1103.0,1124.0,1088.05,1116.2,1084.45,2403248,2662234309.65,1198.7,958.55,1107.77,677707,28.2,EQ
2004-10-15,1121.7,1141.0,1117.25,1126.0,1116.2,2224968,2512693150.3,1198.7,958.55,1129.32,621885,27.95,EQ
2004-10-18,1134.0,1142.0,1125.25,1137.25,1126.0,1711668,1943642755.15,1198.7,958.55,1135.53,705586,41.22,EQ
2004-10-19,1140.15,1148.7,1136.1,1143.2,1137.25,1470891,1680074601.4,1198.7,958.55,1142.22,650387,44.22,EQ
2004-10-20,1144.8,1149.9,1129.0,1133.25,1143.2,900854,1028401836.85,1198.7,958.55,1141.59,285336,31.67,EQ
2004-10-21,1137.25,1139.0,1122.0,1125.55,1133.25,801690,905652951.15,1198.7,958.55,1129.68,236453,29.49,EQ
2004-10-25,1125.0,1127.0,1110.75,1117.35,1125.55,1173784,1311429090.9,1198.7,958.55,1117.27,580648,49.47,EQ
2004-10-26,1115.6,1140.95,1115.6,1137.2,1117.35,866595,979286028.1,1198.7,958.55,1130.04,256600,29.61,EQ
2004-10-27,1142.25,1148.0,1135.2,1139.9,1137.2,979707,1119246665.15,1198.7,958.55,1142.43,348753,35.6,EQ
2004-10-28,1145.0,1174.8,1145.0,1165.95,1139.9,2323927,2707316483.65,1198.7,958.55,1164.97,991023,42.64,EQ
2004-10-29,1167.95,1167.95,1145.15,1156.25,1165.95,1082722,1250690942.7,1198.7,958.55,1155.14,439476,40.59,EQ
2004-11-01,1150.0,1174.45,1142.3,1170.65,1156.25,767196,891608670.85,1198.7,958.55,1162.17,186885,24.36,EQ
2004-11-02,1130.0,1179.75,1125.0,1159.7,1170.65,1108005,1289484942.35,1198.7,958.55,1163.79,307235,27.73,EQ
2004-11-03,1161.0,1184.0,1161.0,1175.2,1159.7,1122267,1319061107.05,1198.7,958.55,1175.35,209505,18.67,EQ
2004-11-04,1181.75,1187.9,1167.7,1170.4,1175.2,819476,964916886.35,1198.7,958.55,1177.48,267486,32.64,EQ
2004-11-05,1173.95,1180.0,1160.0,1165.45,1170.4,627981,732187594.6,1198.7,958.55,1165.94,175100,27.88,EQ
2004-11-08,1165.0,1188.9,1156.0,1184.15,1165.45,1286466,1517295852.4,1198.7,958.55,1179.43,514975,40.03,EQ
2004-11-09,1187.0,1197.9,1177.0,1188.4,1184.15,917339,1091098434.15,1198.7,958.55,1189.42,192533,20.99,EQ
2004-11-10,1191.0,1199.0,1190.1,1194.35,1188.4,716799,856707978.85,1198.7,958.55,1195.19,200583,27.98,EQ
2004-11-11,1199.0,1203.4,1191.1,1196.25,1194.35,654391,784191351.65,1199.0,958.55,1198.35,195824,29.92,EQ
2004-11-12,1204.0,1208.0,1190.2,1196.75,1196.25,226676,271965546.8,1203.4,958.55,1199.8,84942,37.47,EQ
2004-11-16,1198.0,1198.0,1184.0,1190.9,1196.75,500688,596087823.45,1208.0,958.55,1190.54,200759,40.1,EQ
2004-11-17,1191.5,1209.9,1191.5,1205.4,1190.9,683492,823595547.5,1208.0,958.55,1204.98,199449,29.18,EQ
2004-11-18,1209.45,1234.55,1206.5,1231.0,1205.4,934016,1138705128.15,1209.9,958.55,1219.15,352646,37.76,EQ
2004-11-19,1233.0,1237.0,1211.1,1217.1,1231.0,851595,1043738212.15,1234.55,958.55,1225.63,243071,28.54,EQ
2004-11-22,1207.8,1226.0,1195.0,1222.45,1217.1,592284,719897900.55,1237.0,958.55,1215.46,180192,30.42,EQ
2004-11-23,1230.6,1242.0,1224.15,1235.55,1222.45,539099,665479598.35,1237.0,958.55,1234.43,147765,27.41,EQ
2004-11-24,1239.0,1245.0,1230.15,1233.9,1235.55,402913,499220626.8,1242.0,958.55,1239.03,119968,29.78,EQ
2004-11-25,1234.0,1244.0,1208.65,1216.85,1233.9,788859,967476443.25,1245.0,958.55,1226.43,359847,45.62,EQ
2004-11-29,1216.0,1247.7,1205.55,1243.9,1216.85,660186,813364074.95,1245.0,958.55,1232.02,278261,42.15,EQ
2004-11-30,1248.15,1286.0,1245.0,1274.65,1243.9,1313518,1658363664.45,1247.7,958.55,1262.54,613859,46.73,EQ
2004-12-01,1281.0,1281.0,1257.0,1261.55,1274.65,1060233,1342096205.35,1286.0,958.55,1265.85,378075,35.66,EQ
2004-12-02,1265.0,1277.0,1239.1,1242.6,1261.55,1207213,1510336316.9,1286.0,958.55,1251.09,633037,52.44,EQ
2004-12-03,1249.25,1255.9,1221.55,1236.75,1242.6,1222152,1513822494.2,1286.0,958.55,1238.65,452439,37.02,EQ
2004-12-06,1240.0,1250.0,1208.5,1214.55,1236.75,1434234,1754080316.6,1286.0,958.55,1223.01,559591,39.02,EQ
2004-12-07,1216.0,1232.9,1215.0,1218.25,1214.55,982903,1202262010.2,1286.0,958.55,1223.17,281442,28.63,EQ
2004-12-08,1218.0,1226.6,1196.05,1200.8,1218.25,916176,1110129695.55,1286.0,958.55,1211.7,419371,45.77,EQ
2004-12-09,1204.95,1217.0,1204.85,1211.45,1200.8,475153,575659773.75,1286.0,958.55,1211.53,136353,28.7,EQ
2004-12-10,1220.0,1235.5,1214.0,1225.65,1211.45,777101,953181268.0,1286.0,958.55,1226.59,276141,35.53,EQ
2004-12-13,1226.0,1241.65,1225.25,1236.15,1225.65,624529,771042017.55,1286.0,958.55,1234.6,242910,38.89,EQ
2004-12-14,1242.0,1244.7,1230.3,1233.15,1236.15,385438,476708476.8,1286.0,958.55,1236.8,198014,51.37,EQ
2004-12-15,1244.0,1254.75,1238.0,1245.5,1233.15,721584,900166589.65,1286.0,958.55,1247.49,321609,44.57,EQ
2004-12-16,1248.45,1265.0,1238.0,1262.65,1245.5,543808,681217624.7,1286.0,958.55,1252.68,205892,37.86,EQ
2004-12-17,1260.0,1274.8,1252.1,1256.5,1262.65,688719,870460631.6,1286.0,958.55,1263.88,251583,36.53,EQ
2004-12-20,1260.0,1268.5,1256.5,1262.55,1256.5,283553,357968198.6,1286.0,958.55,1262.44,94524,33.34,EQ
2004-12-21,1264.95,1277.0,1263.15,1272.7,1262.55,432314,549254218.05,1286.0,958.55,1270.5,196779,45.52,EQ
2004-12-22,1275.1,1275.1,1230.0,1240.15,1272.7,750214,934801938.4,1286.0,958.55,1246.05,193989,25.86,EQ
2004-12-23,1247.7,1247.7,1225.0,1227.85,1240.15,493614,609650406.5,1286.0,958.55,1235.08,219950,44.56,EQ
2004-12-24,1232.95,1272.0,1221.55,1267.95,1227.85,832732,1044247170.4,1286.0,958.55,1254.0,181619,21.81,EQ
2004-12-27,1270.0,1285.0,1262.2,1270.55,1267.95,550063,702537491.25,1286.0,958.55,1277.19,159107,28.93,EQ
2004-12-28,1272.0,1314.0,1266.2,1309.35,1270.55,1201806,1559322243.6,1286.0,958.55,1297.48,375922,31.28,EQ
2004-12-29,1316.95,1336.9,1313.15,1320.25,1309.35,829153,1098000702.0,1314.0,958.55,1324.24,229733,27.71,EQ
2004-12-30,1318.0,1328.0,1291.85,1296.65,1320.25,703349,919117752.5,1336.9,958.55,1306.77,221223,31.45,EQ
2004-12-31,1300.0,1338.8,1296.65,1335.45,1296.65,612414,810146857.35,1336.9,958.55,1322.87,119107,19.45,EQ
2005-01-03,1335.45,1356.7,1335.45,1353.25,1335.45,591771,796830827.05,1338.8,958.55,1346.52,195501,33.04,EQ
2005-01-04,1350.0,1354.0,1333.15,1341.25,1353.25,622388,836513575.95,1356.7,958.55,1344.04,205694,33.05,EQ
2005-01-05,1340.2,1340.2,1280.3,1325.0,1341.25,1200540,1576375460.15,1356.7,958.55,1313.06,313279,26.09,EQ
2005-01-06,1320.0,1346.0,1292.5,1320.45,1325.0,1000861,1321152181.5,1356.7,958.55,1320.02,215698,21.55,EQ
2005-01-07,1330.0,1345.0,1312.65,1339.95,1320.45,952892,1270930603.2,1356.7,958.55,1333.76,311075,32.65,EQ
2005-01-10,1348.65,1359.4,1322.0,1327.45,1339.95,940196,1263349763.25,1356.7,958.55,1343.71,335550,35.69,EQ
2005-01-11,1330.0,1335.3,1301.0,1313.75,1327.45,998297,1321004825.15,1359.4,958.55,1323.26,239484,23.99,EQ
2005-01-12,1325.95,1367.95,1286.7,1298.05,1313.75,2590004,3440221511.45,1359.4,958.55,1328.27,470380,18.16,EQ
2005-01-13,1310.0,1338.7,1275.0,1292.9,1298.05,3469744,4530321371.8,1367.95,958.55,1305.66,648775,18.7,EQ
2005-01-14,1304.7,1317.9,1277.0,1296.4,1292.9,1969722,2557929343.95,1367.95,958.55,1298.62,663696,33.69,EQ
2005-01-17,1309.6,1309.6,1240.2,1263.25,1296.4,1706398,2150022936.7,1367.95,958.55,1259.98,411299,24.1,EQ
2005-01-18,1274.7,1284.0,1257.5,1263.85,1263.25,772908,981675509.6,1367.95,958.55,1270.11,175213,22.67,EQ
2005-01-19,1266.0,1273.7,1251.1,1255.4,1263.85,442311,559042304.15,1367.95,958.55,1263.91,95150,21.51,EQ
2005-01-20,1255.0,1255.0,1230.0,1243.7,1255.4,567025,703259448.65,1367.95,958.55,1240.26,140350,24.75,EQ
2005-01-24,1243.7,1247.35,1215.35,1220.65,1243.7,453524,556847898.0,1367.95,958.55,1227.82,142151,31.34,EQ
2005-01-25,1214.8,1239.9,1207.1,1235.45,1220.65,558241,682761916.75,1367.95,958.55,1223.06,121967,21.85,EQ
2005-01-27,1243.25,1253.8,1235.3,1240.55,1235.45,681918,849854691.25,1367.95,958.55,1246.27,257169,37.71,EQ
2005-01-28,1242.85,1294.8,1242.5,1289.2,1240.55,1049227,1336045612.75,1367.95,958.55,1273.36,452148,43.09,EQ
2005-01-31,1298.0,1311.8,1290.25,1300.4,1289.2,731673,954347296.1,1367.95,958.55,1304.34,308584,42.18,EQ
2005-02-01,1307.0,1320.0,1287.0,1315.25,1300.4,1002480,1311216777.65,1367.95,958.55,1307.97,372030,37.11,EQ
2005-02-02,1319.0,1323.45,1303.0,1308.95,1315.25,608807,801472414.9,1367.95,958.55,1316.46,240876,39.57,EQ
2005-02-03,1312.0,1314.75,1302.0,1311.1,1308.95,415952,544640958.65,1367.95,958.55,1309.38,141125,33.93,EQ
2005-02-04,1310.0,1322.0,1300.55,1306.45,1311.1,335505,439504158.65,1367.95,958.55,1309.98,78940,23.53,EQ
2005-02-07,1312.6,1330.7,1301.0,1313.75,1306.45,743027,979247185.7,1367.95,958.55,1317.92,174411,23.47,EQ
2005-02-08,1313.75,1323.0,1308.0,1316.0,1313.75,410554,539920127.05,1367.95,958.55,1315.1,150358,36.62,EQ
2005-02-09,1321.0,1343.6,1320.75,1332.8,1316.0,692242,923458265.25,1367.95,958.55,1334.01,213491,30.84,EQ
2005-02-10,1330.0,1343.5,1323.0,1332.65,1332.8,547081,729703715.55,1367.95,958.55,1333.81,197477,36.1,EQ
2005-02-11,1338.0,1387.0,1338.0,1381.75,1332.65,1295887,1771879620.2,1367.95,958.55,1367.31,573748,44.27,EQ
2005-02-14,1391.05,1418.0,1391.05,1409.65,1381.75,1109408,1560125098.6,1387.0,958.55,1406.27,667999,60.21,EQ
2005-02-15,1410.0,1415.0,1374.0,1381.35,1409.65,497090,688267817.05,1418.0,958.55,1384.59,139890,28.14,EQ
2005-02-16,1399.0,1399.0,1361.0,1368.15,1381.35,390854,540667558.25,1418.0,958.55,1383.3,101245,25.9,EQ
2005-02-17,1368.15,1386.0,1350.6,1381.85,1368.15,515622,707562112.6,1418.0,958.55,1372.25,139799,27.11,EQ
2005-02-18,1380.0,1392.0,1355.0,1375.0,1381.85,318143,439299648.65,1418.0,958.55,1380.82,68377,21.49,EQ
2005-02-21,1371.0,1375.8,1345.1,1365.55,1375.0,222144,303824643.55,1418.0,958.55,1367.69,50358,22.67,EQ
2005-02-22,1364.7,1369.95,1351.0,1363.45,1365.55,267380,363796401.7,1418.0,958.55,1360.6,56167,21.01,EQ
2005-02-23,1363.45,1382.1,1355.15,1374.95,1363.45,645852,885913667.75,1418.0,958.55,1371.7,320230,49.58,EQ
2005-02-24,1374.95,1395.9,1361.2,1367.95,1374.95,1350805,1857077761.3,1418.0,958.55,1374.79,772996,57.22,EQ
2005-02-25,1376.8,1379.0,1353.15,1364.05,1367.95,633862,865087076.85,1418.0,958.55,1364.79,260609,41.11,EQ
2005-02-28,1379.0,1385.0,1340.0,1380.9,1364.05,800301,1090153690.55,1418.0,958.55,1362.18,241991,30.24,EQ
2005-03-01,1381.0,1440.0,1351.0,1357.45,1380.9,619769,842481417.35,1418.0,958.55,1359.35,217592,35.11,EQ
2005-03-02,1375.0,1375.0,1361.6,1368.0,1357.45,332264,453937145.25,1440.0,958.55,1366.19,150808,45.39,EQ
2005-03-03,1370.0,1395.0,1364.0,1389.55,1368.0,361395,498066814.95,1440.0,958.55,1378.18,149417,41.34,EQ
2005-03-04,1394.0,1403.5,1382.0,1392.25,1389.55,502234,699544942.8,1440.0,958.55,1392.87,161459,32.15,EQ
2005-03-07,1395.0,1408.0,1394.0,1400.2,1392.25,457254,640798563.95,1440.0,958.55,1401.41,193863,42.4,EQ
2005-03-08,1404.0,1420.9,1395.35,1413.95,1400.2,628460,887343282.2,1440.0,958.55,1411.93,270502,43.04,EQ
2005-03-09,1409.0,1426.5,1395.05,1407.5,1413.95,677761,957290840.05,1440.0,958.55,1412.43,271437,40.05,EQ
2005-03-10,1410.0,1410.0,1390.25,1399.55,1407.5,287785,403264122.35,1440.0,958.55,1401.27,110234,38.3,EQ
2005-03-11,1406.0,1434.9,1405.0,1427.45,1399.55,650718,924388409.5,1440.0,958.55,1420.57,232164,35.68,EQ
2005-03-14,1428.0,1460.0,1420.0,1451.85,1427.45,816754,1177367993.25,1440.0,958.55,1441.52,291638,35.71,EQ
2005-03-15,1451.0,1462.0,1430.0,1442.65,1451.85,518310,749567585.7,1460.0,958.55,1446.18,196587,37.93,EQ
2005-03-16,1440.0,1467.6,1440.0,1452.05,1442.65,684177,996247485.7,1462.0,958.55,1456.13,298003,43.56,EQ
2005-03-17,1448.0,1473.7,1440.0,1460.95,1452.05,850666,1242464264.15,1467.6,958.55,1460.58,389900,45.83,EQ
2005-03-18,1459.0,1472.5,1425.0,1468.7,1460.95,765433,1113502987.75,1473.7,958.55,1454.74,247923,32.39,EQ
2005-03-21,1470.15,1475.0,1444.6,1456.45,1468.7,544265,794640523.05,1473.7,958.55,1460.03,225338,41.4,EQ
2005-03-22,1454.8,1457.1,1440.1,1443.55,1456.45,335554,485632356.15,1475.0,958.55,1447.26,119190,35.52,EQ
2005-03-23,1440.0,1448.0,1413.35,1421.25,1443.55,429927,615626579.6,1475.0,958.55,1431.93,131658,30.62,EQ
2005-03-24,1430.0,1438.0,1377.65,1384.35,1421.25,744322,1035894254.75,1475.0,958.55,1391.73,287040,38.56,EQ
2005-03-28,1391.0,1408.85,1384.0,1392.4,1384.35,462466,646566885.8,1475.0,958.55,1398.09,232950,50.37,EQ
2005-03-29,1395.0,1398.0,1362.2,1370.9,1392.4,381675,526518220.55,1475.0,958.55,1379.49,147479,38.64,EQ
2005-03-30,1371.1,1400.0,1360.0,1390.55,1370.9,514407,709409626.7,1475.0,958.55,1379.08,246712,47.96,EQ
2005-03-31,1404.5,1445.1,1397.25,1432.05,1390.55,864330,1229810246.35,1475.0,958.55,1422.85,567100,65.61,EQ
2005-04-01,1433.0,1457.0,1414.0,1450.95,1432.05,695334,998816058.45,1475.0,958.55,1436.46,289200,41.59,EQ
2005-04-04,1452.0,1456.8,1423.3,1427.75,1450.95,657170,945166888.55,1475.0,958.55,1438.24,303305,46.15,EQ
2005-04-05,1429.0,1442.5,1416.1,1425.45,1427.75,420979,602236097.1,1475.0,958.55,1430.56,81750,19.42,EQ
2005-04-06,1427.0,1448.0,1427.0,1441.35,1425.45,244176,350937080.85,1475.0,958.55,1437.23,50920,20.85,EQ
2005-04-07,1441.0,1450.0,1422.0,1425.2,1441.35,310402,445349840.7,1475.0,958.55,1434.75,108737,35.03,EQ
2005-04-08,1430.7,1434.9,1390.05,1393.55,1425.2,506535,711782051.3,1475.0,958.55,1405.2,137652,27.18,EQ
2005-04-11,1397.0,1400.0,1360.1,1363.6,1393.55,352874,483415757.8,1475.0,958.55,1369.94,119147,33.76,EQ
2005-04-12,1399.0,1399.0,1365.0,1382.0,1363.6,514087,708674825.75,1475.0,958.55,1378.51,163445,31.79,EQ
2005-04-13,1394.0,1407.0,1385.55,1401.6,1382.0,579825,809335546.7,1475.0,958.55,1395.83,274957,47.42,EQ
2005-04-15,1395.0,1395.0,1315.0,1319.0,1401.6,1232810,1639273744.8,1475.0,958.55,1329.71,615312,49.91,EQ
2005-04-18,1300.0,1348.7,1291.0,1318.65,1319.0,753038,1002371747.55,1475.0,958.55,1331.1,189913,25.22,EQ
2005-04-19,1330.0,1348.9,1178.1,1208.7,1318.65,3404394,4274919017.65,1475.0,958.55,1255.71,824511,24.22,EQ
2005-04-20,1200.0,1200.0,1093.3,1116.2,1208.7,5937282,6649877717.4,1475.0,958.55,1120.02,2031013,34.21,EQ
2005-04-21,1125.0,1148.0,1110.0,1142.4,1116.2,1656542,1879909985.8,1475.0,958.55,1134.84,478730,28.9,EQ
2005-04-22,1160.0,1171.65,1140.25,1166.75,1142.4,1619834,1878201718.15,1475.0,958.55,1159.5,683868,42.22,EQ
2005-04-25,1164.8,1167.9,1148.0,1156.95,1166.75,860073,994884040.95,1475.0,958.55,1156.74,367823,42.77,EQ
2005-04-26,1157.0,1163.8,1134.1,1136.7,1156.95,692375,793444016.8,1475.0,958.55,1145.97,276178,39.89,EQ
2005-04-27,1141.1,1141.1,1111.0,1115.65,1136.7,817171,915180166.05,1475.0,958.55,1119.94,330331,40.42,EQ
2005-04-28,1115.1,1130.0,1097.15,1114.8,1115.65,1091109,1209771452.4,1475.0,958.55,1108.75,342130,31.36,EQ
2005-04-29,1128.8,1144.7,1117.05,1131.1,1114.8,1383213,1566171196.95,1475.0,958.55,1132.27,410982,29.71,EQ
2005-05-02,1150.0,1178.0,1118.1,1128.9,1131.1,641200,722616030.45,1475.0,958.55,1126.97,158413,24.71,EQ
2005-05-03,1130.0,1135.0,1105.35,1108.6,1128.9,687881,767912582.35,1475.0,958.55,1116.35,225897,32.84,EQ
2005-05-04,1106.5,1124.5,1106.5,1120.85,1108.6,599018,670028798.0,1475.0,958.55,1118.55,195205,32.59,EQ
2005-05-05,1149.95,1150.0,1125.55,1136.85,1120.85,811883,926449184.55,1475.0,958.55,1141.11,391998,48.28,EQ
2005-05-06,1140.0,1171.7,1132.15,1167.5,1136.85,1023583,1182790582.25,1475.0,958.55,1155.54,419098,40.94,EQ
2005-05-09,1170.0,1182.25,1166.25,1175.25,1167.5,592380,696431763.55,1475.0,958.55,1175.65,211326,35.67,EQ
2005-05-10,1178.0,1178.0,1146.25,1152.5,1175.25,884494,1024172800.65,1475.0,958.55,1157.92,414463,46.86,EQ
2005-05-11,1148.0,1152.6,1137.95,1149.1,1152.5,401661,460106213.35,1475.0,958.55,1145.51,119686,29.8,EQ
2005-05-12,1159.0,1161.7,1143.15,1146.75,1149.1,451118,519340646.35,1475.0,958.55,1151.23,144198,31.96,EQ
2005-05-13,1149.0,1151.0,1140.15,1148.6,1146.75,298594,342801096.35,1475.0,958.55,1148.05,120236,40.27,EQ
2005-05-16,1145.0,1158.9,1142.25,1154.3,1148.6,721900,830292070.45,1475.0,958.55,1150.15,373746,51.77,EQ
2005-05-17,1161.1,1164.7,1144.4,1150.55,1154.3,583322,675020955.6,1475.0,958.55,1157.2,272964,46.79,EQ
2005-05-18,1154.0,1154.0,1123.0,1142.7,1150.55,573528,653297665.75,1475.0,958.55,1139.09,239623,41.78,EQ
2005-05-19,1153.45,1172.0,1153.2,1162.5,1142.7,457431,530977663.2,1475.0,958.55,1160.78,150723,32.95,EQ
2005-05-20,1165.0,1174.7,1147.2,1169.65,1162.5,408202,473915248.1,1475.0,958.55,1160.98,172696,42.31,EQ
2005-05-23,1170.0,1234.9,1170.0,1223.8,1169.65,1295252,1560540012.75,1475.0,958.55,1204.82,549607,42.43,EQ
2005-05-24,1244.7,1244.7,1205.25,1234.85,1223.8,766107,937469164.75,1475.0,958.55,1223.68,262773,34.3,EQ
2005-05-25,1229.7,1269.4,1215.0,1260.55,1234.85,986809,1231703758.9,1475.0,958.55,1248.17,370824,37.58,EQ
2005-05-26,1258.0,1296.0,1251.15,1290.05,1260.55,1222762,1559523840.05,1475.0,958.55,1275.41,322653,26.39,EQ
2005-05-27,1283.0,1299.0,1255.25,1269.2,1290.05,920435,1182710349.6,1475.0,958.55,1284.95,365714,39.73,EQ
2005-05-30,1269.2,1333.05,1264.0,1319.1,1269.2,2236648,2947603806.25,1475.0,958.55,1317.87,926148,41.41,EQ
2005-05-31,1320.0,1342.9,1305.55,1334.25,1319.1,1295696,1717115547.05,1475.0,958.55,1325.25,449606,34.7,EQ
2005-06-01,1330.0,1330.0,1297.55,1304.5,1334.25,941261,1232283545.05,1475.0,958.55,1309.18,241286,25.63,EQ
2005-06-02,1308.0,1309.0,1265.1,1268.55,1304.5,1384578,1772639095.55,1475.0,958.55,1280.27,566322,40.9,EQ
2005-06-03,1268.55,1296.7,1261.05,1293.15,1268.55,818566,1051033166.75,1475.0,958.55,1283.99,220919,26.99,EQ
2005-06-04,1290.0,1293.85,1278.0,1281.6,1293.15,169770,218164694.05,1475.0,958.55,1285.06,22826,13.45,EQ
2005-06-06,1295.0,1301.7,1270.3,1280.4,1281.6,724064,933559734.75,1475.0,958.55,1289.33,211420,29.2,EQ
2005-06-07,1288.8,1288.8,1269.05,1277.65,1280.4,462274,590898000.85,1475.0,958.55,1278.24,109678,23.73,EQ
2005-06-08,1280.0,1296.0,1276.1,1292.1,1277.65,604064,777593024.65,1475.0,958.55,1287.27,194977,32.28,EQ
2005-06-09,1294.0,1299.0,1271.35,1277.3,1292.1,449792,577713035.1,1475.0,958.55,1284.4,156367,34.76,EQ
2005-06-10,1280.0,1300.0,1261.1,1266.15,1277.3,830328,1063830579.95,1475.0,958.55,1281.22,269933,32.51,EQ
2005-06-13,1275.0,1283.0,1260.2,1271.65,1266.15,323754,411392675.95,1475.0,958.55,1270.7,51885,16.03,EQ
2005-06-14,1277.0,1279.9,1260.2,1266.05,1271.65,431548,546845072.1,1475.0,958.55,1267.17,125217,29.02,EQ
2005-06-15,1269.75,1277.9,1266.3,1272.15,1266.05,348884,443968924.9,1475.0,958.55,1272.54,131661,37.74,EQ
2005-06-16,1277.8,1287.9,1264.85,1277.7,1272.15,574194,733258505.05,1475.0,958.55,1277.02,194174,33.82,EQ
2005-06-17,1282.7,1286.45,1263.1,1267.65,1277.7,383499,488865811.05,1475.0,958.55,1274.75,101309,26.42,EQ
