Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,78.42,80.59,78.29,79.83,30026400,69.49
2008-12-30,78.02,79.20,77.58,78.59,25122300,68.41
2008-12-29,78.28,78.55,77.09,78.02,22839900,67.91
2008-12-26,76.04,77.40,76.04,77.19,17024000,67.19
2008-12-24,74.62,76.10,74.45,75.78,11295800,65.96
2008-12-23,75.50,76.36,74.52,75.10,32697800,65.37
2008-12-22,75.21,75.87,73.27,74.91,41021900,65.20
2008-12-19,76.80,78.33,75.02,75.02,68480300,65.30
2008-12-18,80.56,80.98,76.20,77.00,59693900,67.02
2008-12-17,82.57,83.24,81.06,81.06,51197300,70.56
2008-12-16,80.41,83.64,80.07,83.14,58471100,72.37
2008-12-15,81.32,81.50,78.86,79.95,43410800,69.59
2008-12-12,78.04,81.00,77.84,80.45,44313900,70.03
2008-12-11,80.33,81.92,79.41,80.02,50060100,69.65
2008-12-10,79.22,81.71,78.87,80.07,44060200,69.69
2008-12-09,79.02,79.63,77.51,78.20,47045500,68.07
2008-12-08,78.59,80.06,78.19,79.60,51585500,69.29
2008-12-05,75.67,77.98,72.68,76.60,65004800,66.67
2008-12-04,77.54,79.00,75.02,76.27,65355700,66.39
2008-12-03,76.16,79.44,75.73,78.93,57458800,68.70
2008-12-02,75.59,78.00,74.93,77.61,54657000,67.55
2008-12-01,77.89,77.98,74.31,74.31,55589900,64.68
2008-11-28,79.86,80.44,79.20,80.15,19591000,69.76
2008-11-26,77.38,81.03,76.58,80.89,46703000,70.41
2008-11-25,78.39,79.56,76.92,78.11,56603500,67.99
2008-11-24,76.82,80.23,75.31,78.80,74991100,68.59
2008-11-21,69.78,76.20,69.15,75.81,84550600,65.99
2008-11-20,71.84,75.42,68.30,68.51,76887100,59.63
2008-11-19,76.20,77.13,73.05,73.42,57444800,63.91
2008-11-18,73.50,76.99,73.03,76.33,57787000,66.44
2008-11-17,73.50,76.46,73.00,73.38,48660000,63.87
2008-11-14,73.80,77.75,71.90,73.68,53998400,64.13
2008-11-13,69.54,76.50,67.54,75.41,72704700,65.64
2008-11-12,71.35,72.22,68.70,68.93,50521000,60.00
2008-11-11,72.65,74.16,71.59,72.65,42007600,63.24
2008-11-10,75.10,75.84,72.80,74.02,37409700,64.43
2008-11-07,70.48,75.59,70.48,73.95,44691300,64.37
2008-11-06,73.12,73.88,69.40,69.96,52864400,60.55
2008-11-05,76.25,77.34,72.84,73.69,45390700,63.77
2008-11-04,75.13,77.96,75.07,77.49,48208700,67.06
2008-11-03,73.45,75.18,72.50,74.29,35456000,64.29
2008-10-31,74.37,77.36,73.25,74.12,52835800,64.15
2008-10-30,75.00,75.75,71.44,75.05,56158400,64.95
2008-10-29,74.87,77.99,73.06,74.65,62703600,64.61
2008-10-28,68.87,75.45,67.06,74.86,69047100,64.79
2008-10-27,67.58,70.98,65.00,66.09,48774800,57.20
2008-10-24,64.01,70.98,64.00,69.04,54629400,59.75
2008-10-23,65.88,70.39,64.39,70.39,64686000,60.92
2008-10-22,68.74,69.36,63.90,64.57,52089300,55.88
2008-10-21,72.45,74.33,69.21,71.50,43789700,61.88
2008-10-20,70.37,75.00,69.74,74.99,44874600,64.90
2008-10-17,67.05,72.44,65.60,68.04,58398500,58.88
2008-10-16,63.31,69.68,59.17,69.45,78110100,60.10
2008-10-15,70.76,70.76,61.33,62.35,61247200,53.96
2008-10-14,75.05,75.66,68.71,72.46,64126300,62.71
2008-10-13,64.90,73.74,63.88,73.08,64864300,63.25
