Date,Open,High,Low,Close,Volume,Adj Close
2006-12-29,62.91,63.25,62.88,63.21,2117200,63.21
2006-12-28,62.97,63.05,62.69,62.90,2538900,62.90
2006-12-27,62.30,62.46,62.17,62.22,3063500,62.22
2006-12-26,62.24,62.45,61.87,61.98,1975200,61.98
2006-12-22,61.45,61.80,61.32,61.65,1367400,61.65
2006-12-21,61.58,61.70,61.27,61.38,2483300,61.38
2006-12-20,61.64,61.80,61.45,61.62,2979300,61.62
2006-12-19,61.20,61.83,61.18,61.80,4254900,61.80
2006-12-18,60.85,61.11,60.65,61.04,3880800,61.04
2006-12-15,62.21,62.22,60.93,61.00,7427800,61.00
2006-12-14,62.29,62.47,62.04,62.12,2237300,62.12
2006-12-13,62.10,62.57,61.88,62.48,3595400,62.48
2006-12-12,62.41,62.56,62.17,62.52,3017900,62.52
2006-12-11,62.18,62.60,62.07,62.57,3163800,62.57
2006-12-08,63.08,63.34,61.87,62.05,6080900,62.05
2006-12-07,62.64,62.78,61.99,62.73,5384600,62.73
2006-12-06,63.08,63.45,62.29,62.69,6386500,62.69
2006-12-05,64.25,64.42,63.36,63.81,5254600,63.81
2006-12-04,64.03,64.14,63.56,64.12,3469100,64.12
2006-12-01,64.20,64.55,63.99,64.12,6363800,64.12
2006-11-30,64.07,64.43,63.90,64.39,6362700,64.39
2006-11-29,63.37,63.39,63.08,63.16,4006500,63.16
2006-11-28,63.60,63.71,62.82,63.57,6057400,63.57
2006-11-27,63.46,63.74,63.32,63.70,5249800,63.70
2006-11-24,63.48,63.68,63.31,63.50,6886100,63.50
2006-11-22,62.64,63.07,62.25,62.50,4863600,62.50
2006-11-21,62.25,62.52,62.03,62.27,2930400,62.27
2006-11-20,62.06,62.25,61.56,61.77,2947200,61.77
2006-11-17,61.40,61.78,61.34,61.78,3390900,61.78
2006-11-16,62.16,62.30,61.27,61.31,4347500,61.31
2006-11-15,61.34,62.07,61.25,61.84,3760500,61.84
2006-11-14,62.31,62.52,61.46,61.63,5706200,61.63
2006-11-13,61.93,62.25,61.77,62.19,3408800,62.19
2006-11-10,62.70,62.82,62.06,62.49,4437000,62.49
2006-11-09,62.12,63.13,61.94,62.95,6634800,62.95
2006-11-08,61.94,62.08,60.87,61.11,5319300,61.11
2006-11-07,62.35,62.48,61.97,62.04,5332400,62.04
2006-11-06,62.17,62.34,61.85,61.89,4078400,61.89
2006-11-03,61.81,62.50,61.65,62.30,7359200,62.30
2006-11-02,61.47,62.19,61.47,61.92,6680500,61.92
2006-11-01,61.03,61.55,60.68,61.36,8172300,61.36
2006-10-31,59.59,60.36,59.57,60.24,4603000,60.24
2006-10-30,60.05,60.65,59.88,59.90,4675700,59.90
2006-10-27,59.43,59.57,59.04,59.40,3080700,59.40
2006-10-26,59.03,59.45,58.98,59.29,5241100,59.29
2006-10-25,57.83,58.78,57.55,58.76,4384200,58.76
2006-10-24,57.20,58.26,56.87,58.17,3558200,58.17
2006-10-23,57.88,58.19,57.52,57.76,3521800,57.76
2006-10-20,59.45,59.48,58.65,58.78,3190500,58.78
2006-10-19,59.04,59.65,59.02,59.41,2952900,59.41
2006-10-18,58.82,59.03,58.26,58.59,3679000,58.59
2006-10-17,59.00,59.10,58.12,58.65,2657100,58.65
2006-10-16,58.93,59.18,58.72,59.17,1986300,59.17
2006-10-13,58.25,58.60,57.94,58.57,3078400,58.57
2006-10-12,56.74,57.49,56.65,57.49,2777500,57.49
2006-10-11,57.30,57.52,56.70,56.88,2944200,56.88
2006-10-10,56.55,57.28,56.48,57.00,3422100,57.00
2006-10-09,57.46,57.50,56.72,57.20,2689800,57.20
2006-10-06,56.28,57.02,55.63,56.99,4282700,56.99
2006-10-05,56.94,57.02,56.32,56.92,3890700,56.92
2006-10-04,57.47,57.52,55.55,56.37,8153900,56.37
2006-10-03,57.93,58.14,56.91,57.11,5233800,57.11
2006-10-02,59.80,59.88,59.03,59.15,2018800,59.15
2006-09-29,59.52,59.63,58.98,59.47,3201000,59.47
2006-09-28,59.88,60.27,59.57,59.79,3930900,59.79
2006-09-27,59.22,59.86,58.73,59.81,4656900,59.81
2006-09-26,58.50,58.97,58.25,58.74,2763400,58.74
2006-09-25,58.15,58.76,57.78,58.50,3797300,58.50
2006-09-22,58.70,58.75,57.99,58.50,3320300,58.50
2006-09-21,57.35,58.09,57.22,57.95,3870800,57.95
2006-09-20,57.81,58.24,57.20,57.26,5385200,57.26
2006-09-19,58.02,58.11,56.84,56.92,5287000,56.92
2006-09-18,57.47,58.39,57.42,58.23,4438700,58.23
2006-09-15,57.20,57.79,56.66,57.40,6454800,57.40
2006-09-14,58.59,58.72,57.08,57.19,7637700,57.19
2006-09-13,58.60,58.93,57.97,58.62,3539100,58.62
2006-09-12,58.65,59.09,58.18,58.32,5836200,58.32
2006-09-11,58.85,59.25,57.91,58.50,10580700,58.50
2006-09-08,60.52,60.77,60.28,60.64,3693400,60.64
2006-09-07,61.87,61.92,60.99,61.25,5402300,61.25
2006-09-06,63.22,63.52,62.83,62.86,3210900,62.86
2006-09-05,63.20,63.63,63.06,63.36,4219400,63.36
2006-09-01,61.95,62.29,61.48,62.14,3210200,62.14
2006-08-31,62.00,62.30,61.73,62.29,4842300,62.29
2006-08-30,61.49,61.66,61.09,61.42,2901600,61.42
2006-08-29,61.00,61.09,60.32,60.94,3609800,60.94
2006-08-28,61.80,61.80,60.83,61.00,3584600,61.00
2006-08-25,61.88,62.00,61.58,61.77,2127000,61.77
2006-08-24,61.98,62.06,61.45,61.75,2198000,61.75
2006-08-23,62.56,62.68,61.75,61.83,3573700,61.83
2006-08-22,62.05,62.20,61.61,62.05,4067700,62.05
2006-08-21,62.09,62.48,61.80,62.44,3595900,62.44
2006-08-18,61.49,61.50,60.30,61.04,6418400,61.04
2006-08-17,62.32,62.35,60.96,61.03,4215900,61.03
2006-08-16,62.63,62.89,62.24,62.49,3332900,62.49
2006-08-15,61.95,62.27,61.68,62.01,4833600,62.01
2006-08-14,62.39,62.90,62.02,62.25,3526100,62.25
2006-08-11,63.58,64.10,62.24,62.71,6962800,62.71
2006-08-10,64.02,64.38,62.97,63.25,6869900,63.25
2006-08-09,64.56,65.13,64.39,64.63,4369600,64.63
2006-08-08,63.98,64.57,63.85,63.97,5574200,63.97
2006-08-07,64.47,64.81,64.25,64.50,2493800,64.50
2006-08-04,64.87,64.98,64.00,64.28,4811100,64.28
2006-08-03,64.00,64.33,63.55,64.12,3840600,64.12
2006-08-02,64.74,65.22,64.40,64.75,5052000,64.75
2006-08-01,62.92,64.46,62.92,64.32,4669800,64.32
