Date,Open,High,Low,Close,Volume,Adj Close
2012-12-31,125.42,127.68,124.79,127.56,3623000,125.48
2012-12-28,125.73,126.62,125.34,125.52,1859200,123.47
2012-12-27,127.55,128.30,124.57,126.67,3263500,124.60
2012-12-26,128.16,129.30,127.11,127.16,2210100,125.08
2012-12-24,127.87,128.50,127.40,127.54,1359300,125.46
2012-12-21,126.63,128.95,125.63,128.44,6393300,126.34
2012-12-20,127.35,129.72,126.62,129.72,4402500,127.60
2012-12-19,128.67,129.30,126.81,127.25,5525400,125.17
2012-12-18,124.82,128.00,124.49,127.77,8040300,125.68
2012-12-17,120.19,123.49,120.03,123.49,5476700,121.47
2012-12-14,118.45,120.07,118.30,119.36,3717200,117.41
2012-12-13,117.81,119.16,117.59,118.50,3329100,116.56
2012-12-12,119.29,119.98,118.08,118.09,5372400,116.16
2012-12-11,117.56,119.80,117.04,118.86,5696500,116.92
2012-12-10,116.61,117.17,115.62,117.01,3331900,115.10
2012-12-07,117.77,118.00,116.14,116.57,3960500,114.67
2012-12-06,117.22,117.48,116.20,117.20,2330900,115.29
2012-12-05,117.02,117.90,116.00,117.13,3283000,115.22
2012-12-04,118.12,118.39,116.20,116.58,3591600,114.68
2012-12-03,118.42,119.64,118.07,118.40,3613900,116.47
2012-11-30,117.96,119.44,117.69,117.79,4264300,115.87
2012-11-29,120.00,120.45,118.52,118.73,2980800,116.79
2012-11-28,117.25,119.33,116.57,119.33,3811200,117.38
2012-11-27,120.50,121.34,118.38,118.41,3875200,115.98
2012-11-26,119.16,120.95,118.50,120.94,3371000,118.46
2012-11-23,118.67,120.31,118.27,120.31,1977500,117.85
2012-11-21,118.18,118.23,116.83,117.70,2075200,115.29
2012-11-20,117.93,118.75,117.37,118.09,3304000,115.67
2012-11-19,117.20,119.19,117.19,118.30,3868600,115.88
2012-11-16,115.53,116.57,114.23,115.84,4515900,113.47
2012-11-15,114.51,116.36,113.91,115.44,3702900,113.08
2012-11-14,116.65,117.45,113.88,114.24,3885700,111.90
2012-11-13,115.89,118.35,115.08,116.47,3156600,114.08
2012-11-12,116.79,117.84,116.30,117.24,2453600,114.84
2012-11-09,114.71,117.85,113.84,116.15,4823100,113.77
2012-11-08,119.21,119.84,115.26,115.27,6252100,112.91
2012-11-07,122.80,123.12,117.97,117.98,7075800,115.56
2012-11-06,124.33,126.73,124.30,126.25,3986000,123.66
2012-11-05,123.19,124.46,122.11,124.08,2568700,121.54
2012-11-02,125.35,125.89,123.06,123.25,3188800,120.73
2012-11-01,122.82,124.88,122.36,124.85,3336200,122.29
2012-10-31,119.73,122.60,119.66,122.39,3679700,119.88
2012-10-26,119.24,120.38,118.38,119.44,3960900,116.99
2012-10-25,120.83,122.19,118.65,119.72,4128800,117.27
2012-10-24,119.83,121.35,119.77,119.77,3662000,117.32
2012-10-23,120.47,121.66,118.12,119.00,5818500,116.56
2012-10-22,122.02,124.36,121.92,122.77,3643000,120.26
2012-10-19,124.46,125.17,123.02,123.62,5876400,121.09
2012-10-18,123.80,126.48,123.19,125.15,5375100,122.59
2012-10-17,123.32,125.05,123.05,124.92,6712400,122.36
2012-10-16,124.23,125.97,122.35,123.22,10115900,120.70
2012-10-15,121.70,124.61,120.75,124.50,6412000,121.95
2012-10-12,121.62,122.28,119.89,120.20,4054900,117.74
2012-10-11,120.95,122.94,120.75,121.99,4707200,119.49
2012-10-10,119.50,120.25,119.06,120.08,2829600,117.62
2012-10-09,119.39,120.74,119.02,119.63,3260600,117.18
2012-10-08,118.28,119.72,118.15,119.46,2140400,117.01
2012-10-05,120.83,121.40,118.58,119.31,3938300,116.87
2012-10-04,118.66,120.36,117.93,119.90,3743200,117.44
2012-10-03,117.62,118.17,116.22,117.91,3036400,115.49
2012-10-02,117.55,118.24,117.09,117.25,3681300,114.85
2012-10-01,116.67,119.02,116.40,116.86,5338600,114.47
2012-09-28,115.01,115.01,113.23,113.68,3653700,111.35
2012-09-27,113.74,115.86,113.72,115.23,3898900,112.87
2012-09-26,113.22,113.64,111.90,113.08,5185100,110.76
2012-09-25,117.13,117.65,113.50,113.50,4547700,111.18
2012-09-24,116.34,117.43,114.90,116.60,3697500,114.21
2012-09-21,118.36,118.38,116.56,116.72,8188700,114.33
2012-09-20,117.64,117.82,116.24,117.63,4448100,115.22
2012-09-19,120.37,120.37,119.02,119.02,4818300,116.58
2012-09-18,119.43,120.36,118.75,119.88,3033300,117.42
2012-09-17,120.32,121.11,119.51,119.90,3598300,117.44
2012-09-14,121.26,122.60,120.48,121.36,6187700,118.87
2012-09-13,117.99,121.05,117.68,120.67,5261600,118.20
2012-09-12,117.40,118.46,116.69,118.24,4233700,115.82
2012-09-11,115.23,117.76,115.02,116.69,3898500,114.30
2012-09-10,116.06,116.25,114.54,114.68,4225100,112.33
2012-09-07,113.80,116.75,113.55,116.33,6137100,113.95
2012-09-06,110.61,113.78,110.01,113.54,6521500,111.21
2012-09-05,106.90,110.00,106.79,109.94,6371600,107.69
2012-09-04,105.55,107.25,105.54,106.41,3249200,104.23
2012-08-31,105.41,106.58,105.31,105.72,3264100,103.55
2012-08-30,104.74,105.20,103.95,104.72,2823700,102.58
2012-08-29,105.36,106.29,105.04,105.53,2266900,103.37
2012-08-28,104.46,105.89,104.20,105.03,2611100,102.88
2012-08-27,105.12,105.85,104.58,105.12,2466800,102.52
2012-08-24,103.56,105.22,102.23,104.96,3527100,102.36
2012-08-23,104.59,104.99,103.65,104.08,3583100,101.50
2012-08-22,104.77,106.35,103.67,104.67,4202400,102.08
2012-08-21,105.69,107.34,104.75,105.32,4459800,102.71
2012-08-20,103.32,105.50,103.14,105.28,3860800,102.67
2012-08-17,103.45,103.61,102.80,103.60,2509700,101.03
2012-08-16,103.26,103.93,102.60,103.49,2417900,100.93
2012-08-15,103.35,104.50,103.05,103.13,2452500,100.58
2012-08-14,104.15,105.63,102.91,103.26,3148200,100.70
2012-08-13,102.55,103.97,102.55,103.61,2008600,101.04
2012-08-10,103.37,103.38,102.12,103.02,3121600,100.47
2012-08-09,102.41,104.00,102.30,103.60,2850200,101.03
2012-08-08,102.50,103.31,102.17,102.50,2351100,99.96
2012-08-07,102.38,104.38,102.33,103.24,3845000,100.68
2012-08-06,101.25,102.85,100.75,102.02,2768700,99.49
2012-08-03,99.35,101.36,99.00,100.98,3283100,98.48
2012-08-02,98.50,99.03,96.72,97.81,3980200,95.39
2012-08-01,101.27,101.76,99.82,100.09,3092800,97.61
2012-07-31,100.26,101.78,100.00,100.90,3664000,98.40
2012-07-30,101.15,102.18,100.35,100.88,3659600,98.38
2012-07-27,98.41,102.05,98.12,101.64,6397200,99.12
2012-07-26,97.44,98.20,96.75,98.06,5077400,95.63
2012-07-25,95.06,96.69,94.85,95.96,4578900,93.58
2012-07-24,93.38,94.60,93.21,94.47,5301700,92.13
2012-07-23,91.94,93.42,91.15,93.16,4761200,90.85
2012-07-20,94.47,95.30,94.10,94.16,5543900,91.83
2012-07-19,96.60,96.64,94.55,95.00,6164100,92.65
2012-07-18,97.35,97.81,96.18,96.51,4443200,94.12
2012-07-17,100.24,100.49,97.18,97.98,9502200,95.55
2012-07-16,97.73,98.15,95.96,97.68,4503000,95.26
2012-07-13,94.92,97.86,94.80,97.43,4592400,95.02
2012-07-12,94.34,94.74,93.23,94.02,3187000,91.69
2012-07-11,93.88,95.47,93.75,95.13,4516400,92.77
2012-07-10,94.86,95.30,93.15,94.25,3668600,91.92
2012-07-09,94.84,95.35,93.67,94.47,4121300,92.13
2012-07-06,94.64,96.00,94.50,95.47,3312800,93.11
2012-07-05,98.21,98.21,95.89,95.92,3736900,93.54
2012-07-03,97.13,98.77,96.63,98.60,2251100,96.16
2012-07-02,96.56,97.30,95.59,97.13,3515900,94.72
2012-06-29,96.01,96.18,94.52,95.86,6245300,93.49
2012-06-28,92.09,93.52,91.33,93.49,4413500,91.17
2012-06-27,91.19,93.79,91.02,93.27,3576100,90.96
2012-06-26,91.49,91.83,90.43,91.03,4248000,88.78
2012-06-25,92.36,92.40,90.66,91.22,4211300,88.96
2012-06-22,95.32,95.32,93.16,93.63,6720200,91.31
2012-06-21,96.80,96.87,93.87,93.90,5577700,91.57
2012-06-20,97.01,97.60,95.37,96.55,4941300,94.16
2012-06-19,94.30,97.47,94.15,96.37,5295200,93.98
2012-06-18,95.24,95.27,93.32,93.63,4081400,91.31
2012-06-15,93.68,95.77,92.75,95.66,6186200,93.29
2012-06-14,92.94,94.29,92.51,93.82,4461000,91.50
2012-06-13,93.32,94.42,92.27,92.72,4694700,90.42
2012-06-12,92.91,94.04,92.52,94.04,3668500,91.71
2012-06-11,96.01,96.76,92.66,92.80,4941700,90.50
2012-06-08,93.63,94.84,92.89,94.54,3366700,92.20
2012-06-07,96.64,97.50,93.29,94.00,6068400,91.67
2012-06-06,93.04,95.07,92.90,94.96,6399600,92.61
2012-06-05,90.96,93.00,90.71,92.21,4682900,89.93
2012-06-04,92.76,93.02,90.55,91.00,5332600,88.75
2012-06-01,94.07,94.20,92.19,92.64,5384700,90.35
2012-05-31,94.90,96.65,93.70,95.70,4833000,93.33
2012-05-30,96.68,96.90,94.41,94.61,5713200,92.27
2012-05-29,97.01,97.88,95.38,97.86,4528000,95.44
2012-05-25,96.54,97.78,96.51,96.70,3096000,93.86
2012-05-24,98.32,98.50,95.84,96.86,5177300,94.01
2012-05-23,96.75,98.51,95.51,98.04,5469700,95.16
2012-05-22,96.88,99.95,96.59,97.53,5839700,94.66
2012-05-21,94.80,97.55,94.00,96.51,5314700,93.67
2012-05-18,97.53,97.90,95.00,95.49,7184700,92.68
2012-05-17,98.57,99.94,97.08,97.08,6375200,94.23
2012-05-16,100.55,102.14,98.20,98.20,5797200,95.31
2012-05-15,100.14,101.77,99.78,99.87,5656700,96.93
2012-05-14,100.86,101.07,99.32,99.77,10075600,96.84
2012-05-11,103.42,103.79,101.59,102.13,10631800,99.13
2012-05-10,108.56,109.36,106.12,106.32,4694200,103.19
2012-05-09,107.30,108.64,106.66,107.29,4777100,104.13
2012-05-08,108.99,110.19,107.77,109.37,4065900,106.15
2012-05-07,108.53,110.86,108.29,110.04,3267400,106.80
2012-05-04,110.78,110.90,108.80,108.99,5500100,105.78
2012-05-03,113.98,114.28,110.81,111.53,4854800,108.25
2012-05-02,114.10,114.47,112.77,113.77,3956400,110.42
2012-05-01,114.84,116.48,114.15,115.33,4308600,111.94
2012-04-30,114.19,115.30,113.61,115.15,4240300,111.76
2012-04-27,114.23,114.99,113.34,114.41,4008400,111.05
2012-04-26,113.43,115.55,113.08,114.56,4587600,111.19
2012-04-25,115.11,115.11,112.72,113.98,5080600,110.63
2012-04-24,111.56,114.25,111.04,114.11,4701900,110.75
2012-04-23,110.52,111.94,110.07,111.75,7047600,108.46
2012-04-20,113.91,114.17,112.32,112.44,5369600,109.13
