Date,Open,High,Low,Close,Volume,Adj Close
2010-12-31,80.16,80.65,80.13,80.37,2218400,36.93
2010-12-30,80.42,80.46,80.15,80.30,1972000,36.90
2010-12-29,80.70,80.91,80.46,80.46,2249800,36.98
2010-12-28,80.77,80.91,80.00,80.78,4481200,37.12
2010-12-27,80.45,80.66,80.15,80.41,1822000,36.95
2010-12-23,80.69,81.28,80.38,80.53,2650200,37.01
2010-12-22,80.04,81.04,79.54,80.92,3753200,37.19
2010-12-21,80.57,80.86,79.37,79.90,5964200,36.72
2010-12-20,81.29,81.32,80.44,80.44,3850600,36.97
2010-12-17,81.03,81.25,80.64,81.00,7349000,37.22
2010-12-16,80.75,81.18,80.33,81.18,6601800,37.31
2010-12-15,80.79,81.31,80.54,80.99,5406600,37.22
2010-12-14,79.68,80.98,79.62,80.78,6626000,37.12
2010-12-13,78.25,79.71,78.21,79.35,5752600,36.47
2010-12-10,78.19,78.76,77.99,78.21,3927800,35.94
2010-12-09,78.88,79.10,78.07,78.19,4348400,35.93
2010-12-08,78.03,78.78,78.00,78.65,4426000,36.14
2010-12-07,78.14,78.40,77.87,78.17,6150600,35.92
2010-12-06,78.07,78.17,77.65,77.74,3966000,35.73
2010-12-03,77.63,78.00,77.48,77.95,3047800,35.82
2010-12-02,77.31,78.00,77.29,77.76,5585600,35.73
2010-12-01,77.08,77.45,76.92,77.23,4992800,35.49
2010-11-30,76.71,77.23,76.50,76.55,5459400,35.18
2010-11-29,77.22,77.39,76.36,77.19,3018400,35.47
2010-11-26,77.56,77.88,77.13,77.39,1707000,35.56
2010-11-24,78.01,78.24,77.32,77.97,5101600,35.83
2010-11-23,77.81,77.85,77.40,77.76,3700800,35.73
2010-11-22,78.44,78.51,77.56,78.39,2817400,36.02
2010-11-19,78.33,78.59,77.97,78.53,4925600,36.09
2010-11-18,77.92,78.49,77.82,78.21,4312600,35.94
2010-11-17,76.60,77.68,76.42,77.37,6586800,35.56
2010-11-16,78.40,78.40,76.41,76.81,8066600,35.30
2010-11-15,78.11,79.01,77.61,78.37,9339800,36.01
2010-11-12,76.30,76.82,76.26,76.58,4214200,35.19
2010-11-11,76.73,77.02,76.39,76.75,4405600,35.27
2010-11-10,77.18,77.18,76.43,76.94,3476800,35.36
2010-11-09,77.28,77.65,76.79,76.99,5745000,35.38
2010-11-08,77.16,77.67,76.87,77.52,4638200,35.62
2010-11-05,78.30,78.30,77.13,77.57,5781000,35.65
2010-11-04,79.00,79.11,78.19,78.44,6851000,36.05
2010-11-03,78.26,78.46,77.43,78.46,6120800,36.06
2010-11-02,77.37,78.25,77.37,78.05,6532200,35.87
2010-11-01,76.93,77.27,76.83,77.26,5421400,35.50
2010-10-29,75.36,77.44,74.90,77.12,8847000,35.44
2010-10-28,75.90,76.00,74.39,74.92,15811800,34.43
2010-10-27,75.92,76.12,75.17,75.50,5880600,34.70
2010-10-26,76.54,76.54,75.69,76.45,7292600,35.13
2010-10-25,77.14,77.29,76.60,76.87,3994800,35.33
2010-10-22,76.94,77.50,76.60,76.84,2964000,35.31
2010-10-21,77.33,77.55,76.31,76.70,4943600,35.25
2010-10-20,76.47,77.52,76.30,77.18,6251600,35.22
2010-10-19,76.30,76.89,75.95,76.25,4975000,34.80
2010-10-18,76.20,76.94,76.10,76.73,5691400,35.02
2010-10-15,76.15,76.38,75.59,75.89,5683000,34.64
2010-10-14,75.71,76.46,75.55,75.84,4183200,34.61
2010-10-13,75.35,76.01,75.13,75.73,5276600,34.56
2010-10-12,74.94,75.34,74.58,74.94,6356200,34.20
2010-10-11,75.15,75.73,74.55,74.85,4662600,34.16
2010-10-08,73.77,75.04,73.62,74.90,6490400,34.18
2010-10-07,74.44,74.50,73.67,73.75,7566800,33.66
2010-10-06,74.73,75.04,73.75,73.96,9862400,33.75
2010-10-05,75.90,76.10,74.40,74.92,15187600,34.19
2010-10-04,76.46,77.24,76.25,76.42,5963200,34.88
2010-10-01,77.11,77.38,76.44,76.57,9056800,34.95
2010-09-30,76.80,77.89,76.35,76.86,11758800,35.08
2010-09-29,78.74,79.00,78.14,78.31,4592400,35.74
