Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,51.13,52.47,50.84,51.80,13045400,31.83
2008-12-30,49.14,51.56,48.80,51.45,12241100,31.61
2008-12-29,49.51,49.99,48.31,49.00,12898000,30.11
2008-12-26,48.28,48.89,47.90,48.59,6745300,29.85
2008-12-24,48.22,48.58,47.81,48.00,5565900,29.49
2008-12-23,49.86,50.26,48.30,48.46,15207700,29.78
2008-12-22,51.34,51.48,48.88,49.53,14777300,30.43
2008-12-19,52.34,53.39,50.63,50.80,25511000,31.21
2008-12-18,53.42,53.66,50.55,51.54,20466900,31.67
2008-12-17,53.84,54.89,53.28,53.42,15446200,32.82
2008-12-16,52.71,54.36,52.30,54.13,17833900,33.26
2008-12-15,52.59,53.42,51.00,51.90,15551800,31.89
2008-12-12,50.50,52.87,50.01,51.39,16078600,31.58
2008-12-11,53.72,55.19,52.14,52.81,15832600,32.45
2008-12-10,52.02,53.93,51.70,53.31,18250800,32.76
2008-12-09,50.25,52.72,50.00,51.13,18030600,31.42
2008-12-08,50.00,51.97,49.70,50.85,21265100,31.24
2008-12-05,45.59,48.58,43.65,47.77,26497100,29.35
2008-12-04,48.53,49.61,45.57,46.28,20033000,28.44
2008-12-03,48.13,50.10,46.75,49.76,21153000,30.57
2008-12-02,49.61,50.24,47.70,49.52,18857200,30.43
2008-12-01,50.68,51.47,47.97,48.02,22263900,29.50
2008-11-28,52.52,53.47,51.30,52.52,10234500,32.27
2008-11-26,50.48,54.93,49.73,54.66,17709700,33.58
2008-11-25,50.73,51.97,49.69,51.23,20232800,31.48
2008-11-24,47.55,51.42,45.92,49.51,29211400,30.42
2008-11-21,42.95,47.22,42.37,46.84,36482300,28.78
2008-11-20,45.19,46.93,41.27,41.80,31272700,25.68
2008-11-19,49.74,50.88,46.19,46.34,25378000,28.47
2008-11-18,47.05,50.22,46.52,49.89,26310700,30.65
2008-11-17,48.12,48.82,46.57,46.76,24813700,28.73
2008-11-14,47.92,49.97,45.50,47.39,21641500,29.12
2008-11-13,45.01,49.55,42.15,49.18,27854900,30.22
2008-11-12,48.08,48.08,44.44,44.54,19737800,27.37
2008-11-11,49.38,50.45,48.09,49.08,14451300,30.16
2008-11-10,53.08,53.50,50.00,50.93,13605800,31.29
2008-11-07,49.63,52.00,49.21,51.58,15562400,31.69
2008-11-06,52.75,53.50,48.60,49.11,19941000,30.17
2008-11-05,54.33,56.38,53.00,53.46,16447400,32.85
2008-11-04,52.90,55.97,52.80,55.77,20324300,34.27
2008-11-03,51.28,52.47,50.91,51.56,13302700,31.68
2008-10-31,50.80,54.00,50.30,52.01,21511200,31.96
2008-10-30,51.25,52.50,49.93,51.84,23706500,31.85
2008-10-29,50.60,52.99,48.97,50.15,25871900,30.81
2008-10-28,48.14,50.86,45.00,50.16,25382200,30.53
2008-10-27,47.47,49.60,45.00,45.62,20959900,27.77
2008-10-24,46.43,49.49,46.04,48.45,21555800,29.49
