Date,Open,High,Low,Close,Volume,Adj Close
2005-12-30,56.47,57.14,55.94,56.77,5904400,43.36
2005-12-29,56.73,57.29,56.44,56.47,4633700,43.13
2005-12-28,56.13,56.96,55.89,56.70,6665200,43.31
2005-12-27,57.00,57.02,55.44,55.89,9578200,42.69
2005-12-23,57.11,57.49,56.51,57.13,3979100,43.63
2005-12-22,57.05,57.44,56.94,57.11,7111600,43.62
2005-12-21,57.48,57.93,56.87,57.02,10767000,43.55
2005-12-20,57.17,57.30,56.74,56.87,8698800,43.44
2005-12-19,57.69,57.87,56.69,56.75,9568000,43.34
2005-12-16,59.06,59.19,57.45,57.51,10021200,43.92
2005-12-15,59.28,59.28,58.38,59.02,7054900,45.08
2005-12-14,58.95,59.40,58.90,59.28,8841000,45.28
2005-12-13,59.90,59.92,58.73,58.86,7918800,44.96
2005-12-12,59.16,59.79,58.91,59.58,6617000,45.51
2005-12-09,59.42,59.42,58.72,58.82,8588900,44.92
2005-12-08,59.31,59.98,59.24,59.62,9596200,45.54
2005-12-07,60.07,60.50,59.11,59.30,6742100,45.29
2005-12-06,59.69,60.48,59.15,59.98,7472700,45.81
2005-12-05,59.47,60.04,59.25,59.64,7668800,45.55
2005-12-02,58.87,59.46,58.34,59.18,7827100,45.20
2005-12-01,57.70,58.83,57.62,58.71,6640600,44.84
2005-11-30,57.47,58.20,57.20,57.31,7812000,43.77
2005-11-29,57.48,58.07,57.26,57.37,7474900,43.82
2005-11-28,58.38,58.44,57.11,57.18,6936500,43.67
2005-11-25,59.05,59.16,58.53,58.54,2346700,44.71
2005-11-23,59.00,59.29,58.20,58.71,6801400,44.84
2005-11-22,59.00,59.24,58.39,59.12,8163700,45.15
2005-11-21,58.26,58.99,58.22,58.85,8741400,44.95
2005-11-18,58.00,58.23,57.10,58.11,8080400,44.38
2005-11-17,57.60,58.08,57.08,57.46,10257100,43.89
2005-11-16,56.29,57.38,56.16,57.15,8745800,43.65
2005-11-15,56.99,58.11,56.60,56.69,10658800,42.95
2005-11-14,56.95,57.41,56.32,56.60,10453900,42.89
2005-11-11,56.06,56.98,56.05,56.63,11539000,42.91
2005-11-10,56.64,56.98,55.00,56.23,15663000,42.61
2005-11-09,57.85,58.25,56.76,56.77,10957900,43.02
2005-11-08,57.16,57.98,57.06,57.86,5248000,43.84
2005-11-07,58.01,58.01,56.89,57.40,8421300,43.49
2005-11-04,59.48,59.48,57.60,58.01,9375600,43.95
2005-11-03,58.79,59.58,58.47,59.48,8820100,45.07
2005-11-02,57.54,58.61,57.22,58.52,7410300,44.34
2005-11-01,57.07,57.99,56.82,57.64,7505800,43.67
2005-10-31,57.56,58.28,56.41,57.07,11141300,43.24
2005-10-28,56.85,57.49,54.80,57.38,13310800,43.48
2005-10-27,57.99,58.22,56.36,56.50,10388800,42.81
2005-10-26,58.60,59.48,57.50,57.66,13043500,43.69
2005-10-25,57.95,59.01,57.42,58.67,9632600,44.45
2005-10-24,56.31,57.92,56.06,57.83,8080400,43.82
2005-10-21,55.77,57.60,55.50,56.30,11869500,42.66
2005-10-20,58.12,58.28,55.02,55.75,20081500,42.24
2005-10-19,57.42,58.50,56.35,58.34,12145100,44.20
2005-10-18,59.10,59.46,57.29,57.29,10332700,43.41
2005-10-17,59.99,60.42,59.31,59.95,7443900,45.42
2005-10-14,59.12,59.74,57.80,59.48,13246300,45.07
2005-10-13,60.65,60.80,58.44,59.54,13801000,45.11
2005-10-12,62.02,62.64,60.75,60.96,8931400,46.19
2005-10-11,60.46,62.79,60.46,62.15,11535400,47.09
2005-10-10,60.95,60.99,59.80,60.33,7101400,45.71
2005-10-07,60.37,61.00,59.82,61.00,9934900,46.22
2005-10-06,61.70,61.96,59.01,60.00,18288700,45.46
2005-10-05,62.84,63.10,61.59,62.04,13492100,47.01
2005-10-04,64.46,64.46,62.70,62.84,9170500,47.61
2005-10-03,65.25,65.49,64.12,64.45,6762500,48.83
2005-09-30,65.69,65.70,64.72,64.73,6603800,49.05
2005-09-29,64.98,65.98,64.73,65.77,8786500,49.83
2005-09-28,64.70,65.00,64.17,64.98,6452700,49.24
2005-09-27,64.30,64.59,63.59,64.18,6161300,48.63
2005-09-26,63.11,64.61,63.11,64.24,6196600,48.68
2005-09-23,63.55,63.66,62.82,63.27,7777500,47.94
2005-09-22,64.92,64.99,62.80,63.77,7655400,48.32
2005-09-21,64.60,64.99,64.00,64.27,7294500,48.70
2005-09-20,64.31,64.77,63.71,64.04,6566400,48.52
2005-09-19,63.60,64.54,63.60,64.31,7488800,48.73
2005-09-16,62.92,63.45,62.84,63.38,11796800,48.02
2005-09-15,62.90,63.07,61.72,62.45,8014400,47.32
2005-09-14,62.54,63.10,62.35,62.55,8956600,47.39
2005-09-13,63.36,63.59,62.33,62.37,9950400,47.26
2005-09-12,63.81,63.90,63.14,63.30,10514100,47.96
2005-09-09,62.42,63.87,62.42,63.81,9141000,48.35
2005-09-08,61.85,62.67,61.72,62.06,6704400,47.02
2005-09-07,62.34,63.35,62.04,62.37,8905200,47.26
2005-09-06,62.52,62.75,61.67,62.34,7457700,47.24
2005-09-02,62.71,62.71,62.00,62.30,8629800,47.21
2005-09-01,63.00,63.12,61.70,62.71,10959400,47.52
2005-08-31,60.31,62.09,60.29,61.40,13775300,46.52
2005-08-30,59.59,60.60,59.55,60.54,9513500,45.87
2005-08-29,59.79,60.07,59.01,59.51,6902400,45.09
2005-08-26,59.73,59.93,59.37,59.38,6095500,44.99
2005-08-25,59.60,60.06,59.22,59.84,5930000,45.34
2005-08-24,60.26,60.39,59.66,59.83,8274900,45.33
2005-08-23,60.45,60.68,59.57,60.07,6602100,45.52
2005-08-22,60.40,60.92,59.89,60.34,6913300,45.72
2005-08-19,59.80,60.30,59.75,59.92,8901700,45.40
2005-08-18,59.20,59.71,58.70,59.48,8742400,45.07
2005-08-17,60.39,61.05,59.39,59.64,10441800,45.19
2005-08-16,61.72,62.04,60.94,60.94,8909100,45.83
2005-08-15,62.03,62.45,61.95,62.13,6899600,46.73
2005-08-12,62.59,62.65,62.00,62.28,6603000,46.84
2005-08-11,62.48,63.13,62.01,62.50,10127300,47.01
2005-08-10,61.83,62.65,61.38,62.48,15038200,46.99
2005-08-09,61.50,61.89,61.04,61.22,6873400,46.04
2005-08-08,60.75,62.18,60.74,61.26,10252000,46.07
2005-08-05,60.40,60.65,60.13,60.34,6788600,45.38
2005-08-04,60.35,61.00,60.22,60.41,9179400,45.44
2005-08-03,59.75,60.69,59.75,60.35,17656300,45.39
2005-08-02,58.56,59.70,58.39,59.56,15027600,44.80
2005-08-01,58.11,58.70,57.79,58.43,7251100,43.95
2005-07-29,59.17,59.67,57.89,58.01,8964200,43.63
2005-07-28,58.85,59.07,58.15,58.94,6822400,44.33
2005-07-27,57.85,58.38,57.56,58.33,5854900,43.87
2005-07-26,58.49,58.54,57.83,57.85,7062600,43.51
2005-07-25,57.85,58.91,57.67,58.37,8304400,43.90
2005-07-22,57.48,58.03,57.27,57.79,5841200,43.46
2005-07-21,57.43,57.50,56.67,56.97,6674700,42.85
2005-07-20,57.05,57.91,56.77,57.60,8457100,43.32
2005-07-19,56.75,57.36,56.20,57.30,6033200,43.10
2005-07-18,56.48,56.85,56.20,56.36,6221600,42.39
2005-07-15,56.82,56.96,56.12,56.67,6201000,42.62
2005-07-14,57.47,58.03,56.31,56.82,10175400,42.73
2005-07-13,57.53,57.78,57.07,57.47,5567700,43.22
2005-07-12,57.48,58.00,57.00,57.51,5347900,43.25
2005-07-11,57.36,57.55,56.78,57.30,4582700,43.10
2005-07-08,58.01,58.27,56.87,57.36,5290100,43.14
2005-07-07,56.69,57.83,56.37,57.80,6722300,43.47
2005-07-06,58.80,58.99,57.01,57.16,6743100,42.99
2005-07-05,57.30,58.56,57.13,58.56,6061600,44.04
2005-07-01,56.35,57.24,56.11,56.97,5829100,42.85
2005-06-30,56.65,56.72,55.35,55.92,14126100,42.06
2005-06-29,57.00,57.28,56.30,56.76,8594300,42.69
2005-06-28,57.48,58.08,56.82,57.00,7079600,42.87
2005-06-27,56.87,57.80,56.87,57.25,6894200,43.06
2005-06-24,57.48,57.80,56.69,56.69,9201800,42.64
2005-06-23,57.85,59.35,57.25,57.33,17449600,43.12
2005-06-22,58.95,59.46,57.71,58.27,11979700,43.83
